Date,close,high,low,trade_count,open,volume,vwap,symbol
2024-04-22 04:00:00+00:00,120.56,121.565,118.43,153196,119.26,16340694,120.402209,XOM
2024-04-23 04:00:00+00:00,121.03,121.06,119.45,152261,120.0,13929816,120.571509,XOM
2024-04-24 04:00:00+00:00,121.05,121.255,119.39,128147,120.3,12101161,120.68789,XOM
2024-04-25 04:00:00+00:00,121.33,121.76,119.4,178711,121.03,16041029,120.878505,XOM
2024-04-26 04:00:00+00:00,117.96,119.1,116.22,268397,119.0,27289468,117.669143,XOM
2024-04-29 04:00:00+00:00,119.64,120.05,117.76,177798,117.76,17343755,119.431465,XOM
2024-04-30 04:00:00+00:00,118.27,120.2,117.98,181233,119.11,21083294,118.803759,XOM
2024-05-01 04:00:00+00:00,116.03,118.47,115.66,326118,118.28,27789759,116.558835,XOM
2024-05-02 04:00:00+00:00,116.24,117.26,115.9,250040,116.26,25516648,116.395972,XOM
2024-05-03 04:00:00+00:00,116.0,116.07,114.13,194210,116.0,28023313,115.452925,XOM
2024-05-06 04:00:00+00:00,116.75,118.34,116.4,189796,116.67,31401260,117.144254,XOM
2024-05-07 04:00:00+00:00,116.17,117.58,115.93,175589,117.28,30121973,116.448109,XOM
2024-05-08 04:00:00+00:00,116.15,116.9542,115.41,141112,115.71,18957166,116.222983,XOM
2024-05-09 04:00:00+00:00,118.44,118.53,116.19,143989,116.2,17563975,117.925127,XOM
2024-05-10 04:00:00+00:00,117.96,118.66,117.58,110424,118.54,13648130,118.045557,XOM
2024-05-13 04:00:00+00:00,117.91,119.04,117.12,129420,118.42,15060619,117.878511,XOM
2024-05-14 04:00:00+00:00,117.67,117.74,116.48,120047,116.79,15079131,117.26017,XOM
2024-05-15 04:00:00+00:00,118.58,118.84,116.08,162671,117.61,18243803,117.800479,XOM
2024-05-16 04:00:00+00:00,117.87,119.3,117.54,117965,118.54,15745202,118.213064,XOM
2024-05-17 04:00:00+00:00,119.64,119.83,117.96,114210,118.3,15104469,119.22756,XOM
2024-05-20 04:00:00+00:00,118.67,119.89,118.55,99315,119.73,11551250,118.950882,XOM
2024-05-21 04:00:00+00:00,117.85,119.45,117.78,104002,118.4,14494980,118.240653,XOM
2024-05-22 04:00:00+00:00,115.48,117.46,114.96,144960,117.46,17879252,115.732454,XOM
2024-05-23 04:00:00+00:00,113.51,117.51,113.36,137247,115.6,15979835,114.256734,XOM
2024-05-24 04:00:00+00:00,113.42,115.08,113.035,106358,114.84,12212949,113.651211,XOM
2024-05-28 04:00:00+00:00,114.86,115.11,113.07,135484,113.52,13978305,114.415874,XOM
2024-05-29 04:00:00+00:00,113.63,114.545,112.81,129672,114.525,13902001,113.48283,XOM
2024-05-30 04:00:00+00:00,113.99,114.13,112.955,118159,113.27,14691976,113.753524,XOM
2024-05-31 04:00:00+00:00,117.26,117.49,113.99,173273,114.12,29037378,116.49953,XOM
2024-06-03 04:00:00+00:00,114.45,116.36,113.76,174290,116.3,19589338,114.759732,XOM
2024-06-04 04:00:00+00:00,112.67,113.09,110.92,169690,113.0,19412238,112.038619,XOM
2024-06-05 04:00:00+00:00,113.12,113.19,111.48,127723,112.89,14863516,112.59262,XOM
2024-06-06 04:00:00+00:00,113.97,114.04,112.11,130991,112.75,13154094,113.485739,XOM
2024-06-07 04:00:00+00:00,112.75,114.895,112.6735,121475,113.79,13289196,113.500364,XOM
2024-06-10 04:00:00+00:00,113.08,114.2199,112.7,137028,113.06,15245227,113.293015,XOM
2024-06-11 04:00:00+00:00,112.17,112.6701,111.31,121370,112.49,12462403,112.071463,XOM
2024-06-12 04:00:00+00:00,110.93,113.3,110.54,151225,113.3,13606788,111.365391,XOM
2024-06-13 04:00:00+00:00,110.04,110.86,109.72,126603,110.84,14466868,110.198549,XOM
2024-06-14 04:00:00+00:00,109.11,110.207,108.59,136083,110.02,13313430,109.050135,XOM
2024-06-17 04:00:00+00:00,108.36,109.46,108.18,176388,109.17,21147943,108.756735,XOM
2024-06-18 04:00:00+00:00,109.38,110.72,108.8,153006,109.03,17762915,109.550563,XOM
2024-06-20 04:00:00+00:00,111.74,112.62,109.59,171418,109.91,17433192,111.608968,XOM
2024-06-21 04:00:00+00:00,110.76,112.695,110.76,151485,111.9,52220574,111.075995,XOM
2024-06-24 04:00:00+00:00,114.05,114.525,111.64,135518,111.64,16266688,113.628394,XOM
2024-06-25 04:00:00+00:00,114.37,114.55,113.455,118986,114.11,16213682,114.147959,XOM
2024-06-26 04:00:00+00:00,114.41,114.815,113.14,130498,114.39,15771751,114.190857,XOM
2024-06-27 04:00:00+00:00,114.9,114.99,114.11,110097,114.99,16812731,114.521221,XOM
2024-06-28 04:00:00+00:00,115.12,116.54,114.675,157790,115.86,24531508,115.227937,XOM
2024-07-01 04:00:00+00:00,114.96,116.74,114.53,125632,115.71,11972881,115.262079,XOM
2024-07-02 04:00:00+00:00,114.18,115.94,113.49,131764,115.9,13326703,114.332295,XOM
2024-07-03 04:00:00+00:00,114.76,115.66,114.27,77800,114.27,7732928,114.945143,XOM
2024-07-05 04:00:00+00:00,113.37,114.63,112.685,121892,114.61,12630986,113.362284,XOM
2024-07-08 04:00:00+00:00,112.18,113.55,111.42,140536,112.39,13350549,112.250268,XOM
2024-07-09 04:00:00+00:00,110.94,112.54,110.62,120494,111.11,11729085,111.3838,XOM
2024-07-10 04:00:00+00:00,111.92,111.96,110.42,104495,110.92,10004094,111.470339,XOM
2024-07-11 04:00:00+00:00,113.25,113.315,110.93,133526,111.43,13084875,112.702196,XOM
2024-07-12 04:00:00+00:00,113.27,114.15,112.63,114616,113.99,11684946,113.243753,XOM
2024-07-15 04:00:00+00:00,115.21,116.16,113.575,156985,114.27,13032503,115.189018,XOM
2024-07-16 04:00:00+00:00,116.04,116.35,113.71,136240,114.35,13614050,115.587857,XOM
2024-07-17 04:00:00+00:00,117.64,118.175,116.55,168523,116.74,13602766,117.533333,XOM
2024-07-18 04:00:00+00:00,118.8,119.92,117.435,146731,117.95,13033563,118.991181,XOM
2024-07-19 04:00:00+00:00,116.07,118.8793,115.87,171865,118.59,16157707,116.942944,XOM
2024-07-22 04:00:00+00:00,115.27,115.94,114.58,114513,115.18,12065877,115.355453,XOM
2024-07-23 04:00:00+00:00,113.41,115.17,113.17,134121,114.81,11251733,113.81123,XOM
2024-07-24 04:00:00+00:00,115.01,115.2,113.065,135485,113.765,14925184,114.734727,XOM
2024-07-25 04:00:00+00:00,117.43,118.03,114.56,135879,115.17,17021698,116.826637,XOM
2024-07-26 04:00:00+00:00,117.33,118.03,116.47,108030,116.77,11252479,117.385249,XOM
2024-07-29 04:00:00+00:00,116.1,117.39,115.38,96522,117.32,8861806,116.160502,XOM
