Date,Return,Cumulative_Return,Vol_10d,Vol_20d,Vol_30d,Vol_90d,Vol_120d,Vol_252d
2025-04-24 04:00:00+00:00,0.034482758620689724,-0.03406823623303945,0.37409325628266593,0.49575032218138815,0.416731158055627,0.3154719032396255,0.3002682935553475,0.24923388013823305
2025-04-25 04:00:00+00:00,0.011747998967208906,-0.022720470869910914,0.35514974137782745,0.497462808871446,0.41621157019291266,0.3162138961181679,0.3007987348325221,0.248963865564421
2025-04-28 04:00:00+00:00,-0.0017608778869465658,-0.02444134078212168,0.34454503337850395,0.48419822612571445,0.4097941191351657,0.31615079721252126,0.28779872152397196,0.24894219180974558
2025-04-29 04:00:00+00:00,0.007362716024133409,-0.017258579409416108,0.34564110812177173,0.4827332231093738,0.4102704723368572,0.31594885047298576,0.2876349384185421,0.24783813287457185
2025-04-30 04:00:00+00:00,0.0030961323723479595,-0.014215881883478332,0.343327010502999,0.479367566822088,0.4081231731035191,0.3157716783441182,0.28759875928747447,0.24718504562949115
2025-05-01 04:00:00+00:00,0.07625360522187918,0.06095371109337733,0.43671487684349947,0.5466126676977149,0.4618295647278286,0.3356302467655942,0.3079955111637194,0.2584684871136347
2025-05-02 04:00:00+00:00,0.02322519981194171,0.08559457302474205,0.41656126011453265,0.5382552909277618,0.46493772144367784,0.3378866478160444,0.30829913831752354,0.25741076647386196
2025-05-05 04:00:00+00:00,0.002044660907921436,0.08781424581005748,0.3626264247496106,0.5136289057909424,0.46449049273941095,0.3378952327401388,0.30780815116224547,0.2570401827197295
2025-05-06 04:00:00+00:00,-0.006557076369305581,0.08068136472466247,0.3856969958576458,0.5140684686180754,0.46549495372023086,0.33804079361687694,0.3077966737310685,0.2570457890723954
2025-05-07 04:00:00+00:00,9.231266298970198e-05,0.08078112529928361,0.39405021482701413,0.5104781289101347,0.4655800884931225,0.337681874261412,0.30736841180919205,0.25612091438756057
2025-05-08 04:00:00+00:00,0.011122649128879614,0.09280227454110324,0.37886508065164587,0.38196068950395673,0.46335985399701995,0.338151042281663,0.3073006831514486,0.25581059254845034
2025-05-09 04:00:00+00:00,0.001278042768788401,0.09419892258579599,0.3831938112509371,0.36645050833091286,0.46337523081203646,0.33685156662145205,0.30722784540253134,0.25559420874744343
2025-05-12 04:00:00+00:00,0.024001094066965933,0.12046089385475045,0.37982123008651164,0.36914762287920516,0.4549043696270398,0.33833386898642914,0.3090803210984323,0.2566696037124511
2025-05-13 04:00:00+00:00,-0.00026710590749234875,0.12016161213088772,0.3855503653742214,0.3687237188981691,0.45308748424183154,0.33802091330955186,0.3062730925966653,0.25664157841197677
