Date,close,high,low,trade_count,open,volume,vwap,symbol
2024-04-22 04:00:00+00:00,149.12,150.27,147.3,130990,148.51,10118694,149.122499,JNJ
2024-04-23 04:00:00+00:00,149.56,150.49,148.2,118420,149.86,10110442,149.605876,JNJ
2024-04-24 04:00:00+00:00,148.53,148.99,146.86,132487,148.14,9756259,148.227201,JNJ
2024-04-25 04:00:00+00:00,146.82,149.58,146.33,119567,149.37,7642732,146.963365,JNJ
2024-04-26 04:00:00+00:00,146.14,147.175,145.95,95314,146.7,6182982,146.347405,JNJ
2024-04-29 04:00:00+00:00,146.82,147.22,145.985,104462,146.14,6461588,146.539691,JNJ
2024-04-30 04:00:00+00:00,144.59,146.88,144.53,115755,146.88,8817719,145.106626,JNJ
2024-05-01 04:00:00+00:00,151.18,151.85,147.62,178898,148.735,14473711,150.502677,JNJ
2024-05-02 04:00:00+00:00,149.92,152.33,149.14,116034,152.04,8459796,149.909738,JNJ
2024-05-03 04:00:00+00:00,149.27,149.89,147.82,100687,149.89,6532718,148.919424,JNJ
2024-05-06 04:00:00+00:00,148.58,150.05,147.91,96385,149.87,5042757,148.619353,JNJ
2024-05-07 04:00:00+00:00,148.72,149.73,148.45,95889,149.38,7333730,148.848902,JNJ
2024-05-08 04:00:00+00:00,148.95,149.73,148.7,94302,149.12,7735148,149.043716,JNJ
2024-05-09 04:00:00+00:00,149.85,150.1,148.89,87136,148.98,6546153,149.690283,JNJ
2024-05-10 04:00:00+00:00,149.91,150.09,149.19,86365,150.0,5710566,149.666699,JNJ
2024-05-13 04:00:00+00:00,151.22,152.0,149.705,96628,150.04,5628467,150.767415,JNJ
2024-05-14 04:00:00+00:00,151.38,152.21,150.7,83785,151.85,8254171,151.328199,JNJ
2024-05-15 04:00:00+00:00,152.67,152.95,151.3,88439,151.82,5547955,152.344503,JNJ
2024-05-16 04:00:00+00:00,154.28,154.38,152.33,98289,153.0,7590959,153.843459,JNJ
2024-05-17 04:00:00+00:00,154.64,154.86,153.7129,85889,154.86,6521794,154.445464,JNJ
2024-05-20 04:00:00+00:00,151.27,153.39,151.26,100400,153.1,7742280,151.767845,JNJ
2024-05-21 04:00:00+00:00,151.24,152.585,150.785,82504,151.78,5492354,151.228693,JNJ
2024-05-22 04:00:00+00:00,153.5,154.08,150.32,98676,150.84,6609788,153.137471,JNJ
2024-05-23 04:00:00+00:00,149.7,152.84,149.375,108181,152.75,8000422,150.487822,JNJ
2024-05-24 04:00:00+00:00,146.97,149.8139,146.76,114101,149.53,9520576,147.551915,JNJ
2024-05-28 04:00:00+00:00,144.38,146.79,144.1502,142811,146.79,10499829,144.751536,JNJ
2024-05-29 04:00:00+00:00,144.44,145.415,143.71,110501,143.82,8263810,144.484545,JNJ
2024-05-30 04:00:00+00:00,145.28,145.61,144.02,97598,144.62,8491111,145.112578,JNJ
2024-05-31 04:00:00+00:00,146.67,147.48,145.19,111988,145.57,14621203,146.712563,JNJ
2024-06-03 04:00:00+00:00,147.74,148.9,146.77,114123,147.25,7329241,147.836907,JNJ
2024-06-04 04:00:00+00:00,147.8,148.31,146.19,109644,147.48,8876441,147.375177,JNJ
2024-06-05 04:00:00+00:00,145.97,147.99,145.855,101166,147.97,5891299,146.366508,JNJ
2024-06-06 04:00:00+00:00,146.42,147.0,144.66,90091,145.5,5016301,146.363939,JNJ
2024-06-07 04:00:00+00:00,147.08,148.3,146.34,72892,146.68,5111626,147.345431,JNJ
2024-06-10 04:00:00+00:00,147.13,147.56,145.6,100925,146.53,5751309,146.804283,JNJ
2024-06-11 04:00:00+00:00,146.76,147.16,145.44,90590,146.81,5661236,146.479836,JNJ
2024-06-12 04:00:00+00:00,145.41,147.21,144.78,108258,147.06,6180493,145.642979,JNJ
2024-06-13 04:00:00+00:00,145.45,146.0,143.88,89673,145.07,6840374,145.179417,JNJ
2024-06-14 04:00:00+00:00,145.54,145.97,144.48,77975,145.14,4075342,145.314567,JNJ
2024-06-17 04:00:00+00:00,145.95,146.43,144.74,96664,145.02,6666583,145.75596,JNJ
2024-06-18 04:00:00+00:00,145.65,146.39,145.265,93792,145.96,6156572,145.656277,JNJ
2024-06-20 04:00:00+00:00,147.78,148.08,145.01,121321,145.27,8749717,147.174794,JNJ
2024-06-21 04:00:00+00:00,148.75,149.08,147.37,101793,147.89,15176869,148.57917,JNJ
2024-06-24 04:00:00+00:00,149.12,149.7199,148.17,116728,149.0,6914671,149.121257,JNJ
2024-06-25 04:00:00+00:00,147.19,149.2,146.94,92191,149.18,6620303,147.582385,JNJ
2024-06-26 04:00:00+00:00,146.82,147.19,145.78,87356,146.2,5267809,146.715583,JNJ
2024-06-27 04:00:00+00:00,145.8,147.36,144.84,100055,146.8,5739246,145.882914,JNJ
2024-06-28 04:00:00+00:00,146.16,147.07,145.65,102698,146.04,10483419,146.227274,JNJ
2024-07-01 04:00:00+00:00,146.44,148.7,145.6201,102325,146.07,5144443,146.580781,JNJ
2024-07-02 04:00:00+00:00,146.03,147.15,145.74,96912,146.43,5491962,146.168747,JNJ
2024-07-03 04:00:00+00:00,145.69,146.65,144.74,70860,146.2,3246157,145.371347,JNJ
2024-07-05 04:00:00+00:00,146.48,146.55,144.5,97172,145.77,4888535,145.834739,JNJ
2024-07-08 04:00:00+00:00,145.48,147.22,145.25,96042,146.4,5260229,145.814822,JNJ
2024-07-09 04:00:00+00:00,147.05,147.13,145.18,95669,145.67,5892187,146.604023,JNJ
2024-07-10 04:00:00+00:00,149.43,149.47,146.68,101180,147.26,6093187,148.633253,JNJ
2024-07-11 04:00:00+00:00,149.7,150.58,148.64,110919,149.58,6352109,149.698056,JNJ
2024-07-12 04:00:00+00:00,149.88,150.88,149.24,111279,150.0,5336394,150.092057,JNJ
2024-07-15 04:00:00+00:00,149.24,150.25,148.87,109346,150.08,6711354,149.353916,JNJ
2024-07-16 04:00:00+00:00,151.01,151.08,149.16,132876,149.69,6469582,150.571206,JNJ
2024-07-17 04:00:00+00:00,156.58,157.49,151.415,197291,151.55,13801429,155.945101,JNJ
2024-07-18 04:00:00+00:00,155.42,157.07,154.62,163696,155.6,10166247,155.993314,JNJ
2024-07-19 04:00:00+00:00,154.69,156.51,154.12,109426,156.51,7398036,154.951717,JNJ
2024-07-22 04:00:00+00:00,154.24,155.11,153.59,121133,154.77,6840609,154.300122,JNJ
2024-07-23 04:00:00+00:00,152.35,153.5,151.57,104032,153.31,6261870,152.408564,JNJ
2024-07-24 04:00:00+00:00,156.28,156.41,152.33,129448,152.76,7168217,155.478124,JNJ
2024-07-25 04:00:00+00:00,159.64,160.58,156.0,151580,156.48,10019578,159.488177,JNJ
2024-07-26 04:00:00+00:00,160.64,161.58,159.4724,122473,159.75,8356878,160.818377,JNJ
