Date,Return,RollingVolatility
2024-05-20 04:00:00+00:00,-0.006280454791553813,0.01660090702521264
2024-05-21 04:00:00+00:00,-0.002124877410918491,0.016409864525949815
2024-05-22 04:00:00+00:00,-0.0001092001092001249,0.015888492414278997
2024-05-23 04:00:00+00:00,-0.011358051657292534,0.01561140051602074
2024-05-24 04:00:00+00:00,-0.00165700082850051,0.01367475689679609
2024-05-28 04:00:00+00:00,0.007745504840940498,0.013682653684535284
2024-05-29 04:00:00+00:00,-0.000713697502058741,0.011225178928346312
2024-05-30 04:00:00+00:00,-0.01483353477639826,0.01069553987224384
2024-05-31 04:00:00+00:00,-0.01606067365603392,0.008299573409802972
2024-06-03 04:00:00+00:00,0.010768533212423437,0.008496155020755305
2024-06-04 04:00:00+00:00,0.005607267018055362,0.007907903447008088
2024-06-05 04:00:00+00:00,0.010817441730790689,0.008436419626047922
2024-06-06 04:00:00+00:00,0.020520741394527864,0.009799411624901097
2024-06-07 04:00:00+00:00,-0.003783783783783745,0.009598351651991072
2024-06-10 04:00:00+00:00,0.0149755832881171,0.00999278088494168
2024-06-11 04:00:00+00:00,0.0009087993157275154,0.009930309199796757
2024-06-12 04:00:00+00:00,-0.0018159482988837627,0.009922656431547218
2024-06-13 04:00:00+00:00,-0.016373267697575966,0.01051272023021299
2024-06-14 04:00:00+00:00,-0.0009247674481859258,0.01011840542383221
2024-06-17 04:00:00+00:00,0.00217793749319406,0.010041490990587602
2024-06-18 04:00:00+00:00,-0.0067912637183527025,0.010058604590702139
2024-06-20 04:00:00+00:00,0.01799682730704011,0.010827710218257687
2024-06-21 04:00:00+00:00,0.01601289629231606,0.011340163877870768
2024-06-24 04:00:00+00:00,-0.018563570975248633,0.011877285439407694
2024-06-25 04:00:00+00:00,0.004149377593360981,0.011872146823153493
2024-06-26 04:00:00+00:00,0.03901470430396059,0.014494601263547095
2024-06-27 04:00:00+00:00,0.0218996952636743,0.015048391886456038
2024-06-28 04:00:00+00:00,-0.02324993682082388,0.015714128693484347
2024-07-01 04:00:00+00:00,0.02043984476067262,0.01539458299779589
2024-07-02 04:00:00+00:00,0.014198782961460488,0.015473057239815785
2024-07-03 04:00:00+00:00,-0.012050000000000005,0.015983610737052033
2024-07-05 04:00:00+00:00,0.012196973531049204,0.016013086363099182
2024-07-08 04:00:00+00:00,-0.003550000000000053,0.01569019232050703
2024-07-09 04:00:00+00:00,0.0002508906618496898,0.015612711539343616
2024-07-10 04:00:00+00:00,0.002257449583625837,0.015401662819840782
2024-07-11 04:00:00+00:00,-0.02372491115671449,0.016554032173644057
2024-07-12 04:00:00+00:00,-0.0028710587028967227,0.016569103263993745
2024-07-15 04:00:00+00:00,-0.009100724973006402,0.01621785475831301
2024-07-16 04:00:00+00:00,0.0015566625155667424,0.016199850080347685
2024-07-17 04:00:00+00:00,-0.026370324318723437,0.017449678706642838
2024-07-18 04:00:00+00:00,-0.022242324269674874,0.01814940915930224
2024-07-19 04:00:00+00:00,-0.0033741496598639342,0.017682755350248016
2024-07-22 04:00:00+00:00,-0.0031671490198218466,0.017245865237708345
2024-07-23 04:00:00+00:00,0.021144891810462862,0.017476144772467034
2024-07-24 04:00:00+00:00,-0.029934016415428255,0.01870672908331337
2024-07-25 04:00:00+00:00,-0.005419454736492968,0.01612267016901381
2024-07-26 04:00:00+00:00,0.014734500973033082,0.015598347350005983
2024-07-29 04:00:00+00:00,0.003835616438356171,0.014995334355761576
2024-07-30 04:00:00+00:00,-0.00813318777292571,0.014018071999067313
2024-07-31 04:00:00+00:00,0.029002256342523625,0.015355889621707388
2024-08-01 04:00:00+00:00,-0.015563161835490447,0.015481457752969597
2024-08-02 04:00:00+00:00,-0.08784701472265977,0.023992009195029796
2024-08-05 04:00:00+00:00,-0.04097677188802851,0.025028899865515233
2024-08-06 04:00:00+00:00,0.0056514718668487784,0.02517738046511891
2024-08-07 04:00:00+00:00,0.005187426665843375,0.02526100750555023
2024-08-08 04:00:00+00:00,0.018615223935614766,0.025807956482730005
2024-08-09 04:00:00+00:00,0.006875753920385863,0.025996543038725284
2024-08-12 04:00:00+00:00,-0.0008386246555648347,0.026031646238402453
2024-08-13 04:00:00+00:00,0.02056354916067127,0.026693732578562075
2024-08-14 04:00:00+00:00,-0.0007636726781412584,0.026271626370083564
2024-08-15 04:00:00+00:00,0.04403292181069962,0.028052917979993364
2024-08-16 04:00:00+00:00,-0.00298440227490282,0.028051550305505612
2024-08-19 04:00:00+00:00,0.006551451485372173,0.028101620855304068
2024-08-20 04:00:00+00:00,0.0037032880709235716,0.027651352896811993
2024-08-21 04:00:00+00:00,0.006876118067978609,0.026886614492907128
2024-08-22 04:00:00+00:00,-0.022097607017933618,0.027323704917823786
2024-08-23 04:00:00+00:00,0.005166638278544244,0.027122660313406453
2024-08-26 04:00:00+00:00,-0.008698599186624412,0.027146024329001834
2024-08-27 04:00:00+00:00,-0.013561253561253483,0.027239818070123694
2024-08-28 04:00:00+00:00,-0.013401109057301297,0.026330294333624653
2024-08-29 04:00:00+00:00,0.007728337236533989,0.026315192338606967
2024-08-30 04:00:00+00:00,0.03706716244480601,0.018898887039367016
2024-09-03 04:00:00+00:00,-0.012605042016806678,0.01629041816036295
2024-09-04 04:00:00+00:00,-0.016567375886524793,0.016962528934214124
2024-09-05 04:00:00+00:00,0.026308198234581193,0.017711261451160646
2024-09-06 04:00:00+00:00,-0.03653943448198327,0.019606458955144568
2024-09-09 04:00:00+00:00,0.023396930976136376,0.020169700422318085
2024-09-10 04:00:00+00:00,0.023660205245153998,0.02068299746981147
