Date,Return,Cumulative_Return,Vol_10d,Vol_20d,Vol_30d,Vol_90d,Vol_120d,Vol_252d
2025-04-24 04:00:00+00:00,0.024756376496819055,0.10674029020405729,0.5386863835782394,0.7796066411082611,0.6778422501645502,0.45758328303513646,0.4214350965207504,0.3738756403961757
2025-04-25 04:00:00+00:00,0.026484103910719314,0.1360513150520013,0.45216247076618277,0.7871268197898984,0.6710717778721116,0.45996239022371,0.4232395926623033,0.3736286085576894
2025-04-28 04:00:00+00:00,0.004513311528130615,0.14117866854877348,0.4514263458513288,0.7736724614611984,0.6651818182016539,0.45931774622746474,0.419106092611309,0.3736011297842149
2025-04-29 04:00:00+00:00,0.008549496125441092,0.15093517115396726,0.43214765386488396,0.7744631995354807,0.6659177589068052,0.4594347646450168,0.4192839853350348,0.35810524390037984
2025-04-30 04:00:00+00:00,-0.009811701897410097,0.13964253835135976,0.420837854252069,0.7722073152630974,0.6580168892649312,0.45953717470703753,0.41919613689948854,0.3582586609933363
2025-05-01 04:00:00+00:00,0.04227686703096545,0.18782305440807212,0.3839585085457387,0.788086976520458,0.6699133785019226,0.46130496010667804,0.4225603933647238,0.3597191340501793
2025-05-02 04:00:00+00:00,0.04335820765103704,0.23932493305378633,0.40074592057545527,0.7262284684077196,0.6815054208848341,0.4669625824695838,0.42712889439034435,0.36209008798475995
2025-05-05 04:00:00+00:00,0.0037687179658973946,0.2439955991945708,0.29706320618482257,0.6942169316945926,0.6798646345111292,0.466021965351002,0.42431831061386605,0.361572558868806
2025-05-06 04:00:00+00:00,-0.019957615098369796,0.21916841384177976,0.35473747679603673,0.6999062774749334,0.6732490079902907,0.46545941461240914,0.4253024102771778,0.36218284556739183
2025-05-07 04:00:00+00:00,0.01617544397337012,0.23888900421397996,0.3297022496473959,0.6970081945750154,0.6740431469847028,0.46572392201015034,0.42562325590853683,0.3618215350940244
2025-05-08 04:00:00+00:00,0.0020106901694008084,0.24138002615573173,0.3287165914178058,0.4655419221186384,0.6703044306133,0.46556171315030614,0.42561560355147077,0.36064930369999254
2025-05-09 04:00:00+00:00,-0.00923061487266097,0.22992132522367448,0.33272086340481316,0.39132540872840516,0.6696193246025258,0.4657222764231029,0.42566120587579204,0.3607757852315193
2025-05-12 04:00:00+00:00,0.07922496582220795,0.3273618001785248,0.4858868411211027,0.47077152832723923,0.694294174821163,0.4833901992379009,0.4405845024114054,0.3690355623086679
2025-05-13 04:00:00+00:00,0.02596062117823683,0.36182093703942186,0.48663682030500505,0.4599035753264629,0.696907743154783,0.48476951180125694,0.4378755911630784,0.36982110482206204
2025-05-14 04:00:00+00:00,0.0050759873786261345,0.36873352292778283,0.4687566868923274,0.44708562099562366,0.6960560246839833,0.483410408648836,0.43789794915326685,0.36983793947475224
2025-05-15 04:00:00+00:00,-0.02347731133220099,0.3365993398791871,0.49242742354598124,0.4298509025092572,0.7005283456296753,0.4850386209661365,0.43916377478902724,0.37021077745226855
2025-05-16 04:00:00+00:00,-0.005497918866869567,0.32925082515102,0.46651561495828897,0.43178213758544237,0.6427352068378804,0.4801295082560863,0.43918102145520665,0.3702165143431027
2025-05-19 04:00:00+00:00,0.00014055033263571381,0.3294376517966513,0.4676616429449767,0.3993354150391569,0.6196565435699194,0.4789180691544751,0.43910598451799115,0.36972402605868426
2025-05-20 04:00:00+00:00,-0.005199631497587398,0.3225250659082908,0.44931255736690384,0.39918005170585935,0.6194192134895558,0.4785666232648236,0.43903978240603114,0.3693095381125089
2025-05-21 04:00:00+00:00,-0.002511379689216775,0.3192037033192887,0.450187310139437,0.3886979195529555,0.6176102681521607,0.4784307651780944,0.43886953741583856,0.3693064410397681
2025-05-22 04:00:00+00:00,0.0016837136113296847,0.32142486455068386,0.4502846321898929,0.38595922108729996,0.45438780544808116,0.4779250546519378,0.4384220913064594,0.3692201433560283
2025-05-23 04:00:00+00:00,-0.014939441066968429,0.3016835156623021,0.45677554073563054,0.3893167175213134,0.4065064606068337,0.4769501286597139,0.438865722455348,0.3694377081449701
2025-05-27 04:00:00+00:00,0.024335789238669525,0.33336101135491036,0.2441925297653423,0.3938976225539383,0.4091743774634529,0.4743851671829938,0.4400057571686551,0.3701081648919823
2025-05-28 04:00:00+00:00,0.001961639058413178,0.33597658439374944,0.20000768279647207,0.39449088837448826,0.40063544699634684,0.4740670184546944,0.43768148918537203,0.3700625380998507
2025-05-29 04:00:00+00:00,0.0022840983249943214,0.3390280862723949,0.19778214003440933,0.38964878442374695,0.39360562731795323,0.47406605369055976,0.4348471942591153,0.3692006272789167
2025-05-30 04:00:00+00:00,0.0037826525075577155,0.3440931642206233,0.15888328870108367,0.3686142927325268,0.3708853651317222,0.47401375604922596,0.43486806003239836,0.3692019983189065
2025-06-02 04:00:00+00:00,0.0361549985327958,0.3926888506009607,0.2339485017815819,0.35982989943570737,0.37778727762992115,0.4773515927366816,0.4376760883669675,0.37059290765123853
2025-06-03 04:00:00+00:00,-0.006036667163511589,0.3842816515475491,0.23936307057001208,0.36234245560890965,0.3581296045638818,0.476355008606436,0.436480654306151,0.37027820403142414
2025-06-04 04:00:00+00:00,0.03164129864287335,0.42808212069001517,0.268710027861673,0.3603630319565577,0.3578299789567718,0.4783440634176952,0.4379958747871982,0.3714811998038957
2025-06-05 04:00:00+00:00,-0.004840468057271674,0.4211695348016544,0.2714614800627125,0.3618944514015957,0.3496972657525252,0.47746828774670114,0.4379272396023158,0.3709391212360419
