Datetime,close,high,low,trade_count,open,volume,vwap,symbol
2025-04-21 11:20:00+00:00,494.7,494.7,494.7,26,494.7,577,494.7,META
2025-04-21 11:21:00+00:00,494.12,494.7,494.12,223,494.7,3686,494.229172,META
2025-04-21 11:22:00+00:00,493.66,493.66,493.66,9,493.66,306,493.66,META
2025-04-21 11:24:00+00:00,493.5,493.5,493.5,65,493.5,968,493.5,META
2025-04-21 11:25:00+00:00,492.48,493.2,492.48,205,493.2,4043,493.115998,META
2025-04-21 11:27:00+00:00,493.1,493.1,493.1,37,493.1,1596,493.1,META
2025-04-21 11:28:00+00:00,493.0,493.0,493.0,15,493.0,286,493.0,META
2025-04-21 11:30:00+00:00,493.5,493.5,493.5,17,493.5,313,493.5,META
2025-04-21 11:37:00+00:00,493.15,493.2,493.0,67,493.2,1345,493.097368,META
2025-04-21 11:38:00+00:00,493.0,493.0,493.0,14,493.0,1123,493.0,META
2025-04-21 11:44:00+00:00,492.84,492.84,492.84,14,492.84,222,492.84,META
2025-04-21 11:45:00+00:00,492.7,492.7,492.7,54,492.7,1334,492.7,META
2025-04-21 11:47:00+00:00,492.76,492.76,492.76,17,492.76,308,492.76,META
2025-04-21 11:53:00+00:00,492.5,492.5,492.5,45,492.5,1678,492.5,META
2025-04-21 11:57:00+00:00,492.62,492.62,492.62,32,492.62,803,492.62,META
2025-04-21 11:58:00+00:00,492.12,492.83,492.12,193,492.83,2674,492.456515,META
2025-04-21 12:00:00+00:00,492.5,498.62,491.4167,1831,495.69,57849,494.193412,META
2025-04-21 12:02:00+00:00,493.0675,493.0675,493.0675,56,493.0675,323,493.0675,META
2025-04-21 12:03:00+00:00,492.51,492.51,492.51,25,492.51,372,492.51,META
2025-04-21 12:05:00+00:00,493.0,493.0,493.0,31,493.0,379,493.0,META
2025-04-21 12:06:00+00:00,493.0,493.0,493.0,31,493.0,214,493.0,META
2025-04-21 12:09:00+00:00,492.78,492.82,492.78,55,492.82,1757,492.787871,META
2025-04-21 12:10:00+00:00,492.77,492.77,492.77,36,492.77,429,492.77,META
2025-04-21 12:12:00+00:00,492.5,492.555,492.5,57,492.555,2673,492.513987,META
2025-04-21 12:14:00+00:00,492.0,492.0,492.0,52,492.0,746,492.0,META
2025-04-21 12:17:00+00:00,492.57,492.57,492.57,44,492.57,523,492.57,META
2025-04-21 12:19:00+00:00,492.7321,492.7321,492.6,57,492.6,1416,492.61376,META
2025-04-21 12:21:00+00:00,492.12,492.12,492.12,34,492.12,352,492.12,META
2025-04-21 12:22:00+00:00,492.75,492.75,492.5,47,492.5,892,492.620801,META
2025-04-21 12:24:00+00:00,493.4,493.4,492.25,53,492.25,2341,492.587135,META
2025-04-21 12:29:00+00:00,493.2999,493.2999,493.2999,23,493.2999,357,493.2999,META
2025-04-21 12:30:00+00:00,493.0,493.1996,492.93,66,493.1996,1517,493.047977,META
2025-04-21 12:32:00+00:00,493.15,493.29,493.14,61,493.14,1935,493.179015,META
2025-04-21 12:33:00+00:00,493.6137,493.793,493.3,28,493.793,1012,493.651734,META
2025-04-21 12:36:00+00:00,493.7152,493.7152,493.7152,16,493.7152,182,493.7152,META
2025-04-21 12:37:00+00:00,493.27,493.5,493.27,32,493.5,491,493.422824,META
2025-04-21 12:40:00+00:00,492.86,493.5,492.86,100,493.5,2325,493.196028,META
2025-04-21 12:41:00+00:00,493.0,493.0,493.0,69,493.0,1394,493.0,META
2025-04-21 12:42:00+00:00,492.9,492.9,492.9,24,492.9,464,492.9,META
2025-04-21 12:43:00+00:00,492.99,493.0,492.99,49,493.0,826,492.995392,META
2025-04-21 12:44:00+00:00,492.51,492.9999,492.51,79,492.78,1575,492.809221,META
2025-04-21 12:45:00+00:00,492.2,492.2,492.2,51,492.2,846,492.2,META
2025-04-21 12:46:00+00:00,492.58,492.58,492.0012,26,492.0012,637,492.097667,META
2025-04-21 12:47:00+00:00,492.6,492.6,492.6,28,492.6,497,492.6,META
2025-04-21 12:48:00+00:00,492.5,492.5,492.5,24,492.5,193,492.5,META
2025-04-21 12:49:00+00:00,492.011,492.011,492.01,30,492.01,538,492.01075,META
2025-04-21 12:50:00+00:00,492.9965,492.9965,492.9965,47,492.9965,1356,492.9965,META
2025-04-21 12:51:00+00:00,492.99,492.99,492.99,43,492.99,720,492.99,META
2025-04-21 12:52:00+00:00,492.0388,492.0388,492.0388,38,492.0388,237,492.0388,META
2025-04-21 12:53:00+00:00,492.48,492.48,492.48,25,492.48,256,492.48,META
2025-04-21 12:54:00+00:00,492.0,492.48,492.0,21,492.48,360,492.316177,META
2025-04-21 12:55:00+00:00,492.5,492.5,492.5,46,492.5,523,492.5,META
2025-04-21 12:56:00+00:00,492.5,492.5,492.49,26,492.49,359,492.494762,META
2025-04-21 12:57:00+00:00,492.1196,492.95,492.1196,45,492.63,1347,492.50906,META
2025-04-21 13:01:00+00:00,491.9,492.69,491.4527,359,492.67,7829,492.060613,META
2025-04-21 13:02:00+00:00,491.41,491.41,491.41,37,491.41,741,491.41,META
2025-04-21 13:03:00+00:00,492.4,492.4,492.0,63,492.0,804,492.188571,META
2025-04-21 13:04:00+00:00,491.42,491.42,491.0,90,491.42,3023,491.38488,META
2025-04-21 13:06:00+00:00,490.56,491.0,490.56,195,491.0,2061,490.655445,META
2025-04-21 13:07:00+00:00,491.0001,491.0001,490.99,48,490.99,678,490.99505,META
2025-04-21 13:08:00+00:00,491.38,491.38,491.38,47,491.38,553,491.38,META
2025-04-21 13:09:00+00:00,491.0,491.0,491.0,29,491.0,466,491.0,META
2025-04-21 13:10:00+00:00,491.08,491.08,491.08,30,491.08,245,491.08,META
2025-04-21 13:11:00+00:00,491.01,491.02,491.0,82,491.0,1109,491.011026,META
2025-04-21 13:14:00+00:00,491.5,491.5,491.25,53,491.25,821,491.375,META
2025-04-21 13:15:00+00:00,491.59,491.59,491.59,34,491.59,640,491.59,META
2025-04-21 13:17:00+00:00,491.0,491.0,491.0,55,491.0,780,491.0,META
2025-04-21 13:19:00+00:00,491.05,491.05,491.05,42,491.05,596,491.05,META
2025-04-21 13:21:00+00:00,491.6,491.6,491.6,60,491.6,1225,491.6,META
2025-04-21 13:22:00+00:00,491.64,491.64,491.64,63,491.64,709,491.64,META
2025-04-21 13:24:00+00:00,490.08,491.2,490.08,425,491.2,8789,490.792041,META
2025-04-21 13:25:00+00:00,490.15,490.84,490.15,259,490.84,2898,490.488415,META
2025-04-21 13:26:00+00:00,491.587,491.587,491.13,53,491.13,510,491.434667,META
2025-04-21 13:27:00+00:00,491.06,491.6,491.06,64,491.6,1075,491.16808,META
2025-04-21 13:28:00+00:00,491.52,491.52,491.52,123,491.52,1778,491.52,META
2025-04-21 13:29:00+00:00,491.19,491.6,491.19,66,491.6,931,491.482857,META
2025-04-21 13:30:00+00:00,490.26,491.89,489.28,10430,491.325,295329,490.950237,META
2025-04-21 13:31:00+00:00,491.5452,491.8,490.0,1634,490.3,73899,490.741508,META
2025-04-21 13:32:00+00:00,492.25,492.68,490.74,2169,491.32,103817,491.933375,META
2025-04-21 13:33:00+00:00,493.2629,493.5,491.88,1834,492.12,91783,492.716773,META
2025-04-21 13:34:00+00:00,492.555,493.1701,491.9357,1495,493.1701,55586,492.69563,META
2025-04-21 13:35:00+00:00,491.465,492.78,491.13,1409,492.62,48266,492.07564,META
2025-04-21 13:36:00+00:00,492.06,492.4208,491.28,1494,491.33,56897,491.982567,META
2025-04-21 13:37:00+00:00,491.9,492.17,490.94,1401,492.03,44151,491.468794,META
2025-04-21 13:38:00+00:00,490.66,491.653,490.11,1182,491.653,33994,490.706497,META
2025-04-21 13:39:00+00:00,491.785,491.9,490.17,1113,490.7923,42153,490.997323,META
2025-04-21 13:40:00+00:00,490.845,491.92,490.32,1416,491.89,49873,490.980492,META
2025-04-21 13:41:00+00:00,490.9585,491.29,490.67,1248,490.805,47481,490.939303,META
2025-04-21 13:42:00+00:00,490.55,491.04,490.09,1287,491.04,40977,490.493742,META
2025-04-21 13:43:00+00:00,490.16,490.8,490.0,979,490.42,28102,490.338974,META
2025-04-21 13:44:00+00:00,489.5501,490.175,489.5001,1419,490.16,43770,489.746679,META
2025-04-21 13:45:00+00:00,488.942,489.75,488.56,2219,489.62,61265,489.134753,META
2025-04-21 13:46:00+00:00,488.608,489.3499,488.2101,1526,489.3499,66580,488.51846,META
2025-04-21 13:47:00+00:00,488.91,489.0,488.1,1327,488.78,42276,488.608901,META
2025-04-21 13:48:00+00:00,489.835,490.42,488.85,1908,488.955,71958,489.475201,META
2025-04-21 13:49:00+00:00,489.91,490.4799,489.7701,1573,489.84,68078,490.040239,META
2025-04-21 13:50:00+00:00,489.265,490.14,489.1406,1297,489.91,55483,489.570698,META
2025-04-21 13:51:00+00:00,488.51,489.33,488.4236,1023,489.32,24564,488.882046,META
2025-04-21 13:52:00+00:00,488.34,489.02,488.25,1183,488.405,46329,488.674028,META
2025-04-21 13:53:00+00:00,487.295,488.6499,487.16,2084,488.442,56736,487.802581,META
2025-04-21 13:54:00+00:00,487.81,487.97,487.1388,1280,487.295,46953,487.512238,META
2025-04-21 13:55:00+00:00,487.2458,487.85,487.12,1210,487.7678,49696,487.565888,META
2025-04-21 13:56:00+00:00,485.83,487.5385,485.81,2395,487.395,68543,486.507605,META
2025-04-21 13:57:00+00:00,485.74,486.2358,485.71,1666,485.82,82922,485.904452,META
2025-04-21 13:58:00+00:00,485.07,485.9152,485.07,1612,485.8072,49799,485.505715,META
2025-04-21 13:59:00+00:00,484.7192,485.33,484.7,3478,485.196,116343,485.02194,META
2025-04-21 14:00:00+00:00,484.38,484.9708,483.91,2177,484.55,79600,484.333005,META
2025-04-21 14:01:00+00:00,484.49,484.96,484.33,1371,484.33,87526,484.725304,META
2025-04-21 14:02:00+00:00,484.31,484.495,483.78,1688,484.49,85320,484.187228,META
2025-04-21 14:03:00+00:00,483.5975,484.1,483.01,1699,484.1,58455,483.335393,META
2025-04-21 14:04:00+00:00,484.12,484.28,483.455,1191,483.575,42982,483.967048,META
2025-04-21 14:05:00+00:00,483.96,484.54,483.72,1251,484.12,38413,484.131727,META
2025-04-21 14:06:00+00:00,483.64,484.08,482.98,1719,483.88,65845,483.376893,META
2025-04-21 14:07:00+00:00,483.75,484.2219,483.3982,1144,483.71,30700,483.782026,META
2025-04-21 14:08:00+00:00,484.165,484.235,483.55,1171,483.8179,34154,483.938058,META
2025-04-21 14:09:00+00:00,483.556,484.3199,483.5,1360,484.0101,39793,483.875516,META
2025-04-21 14:10:00+00:00,484.47,484.71,483.545,1634,483.545,50001,484.146981,META
2025-04-21 14:11:00+00:00,484.87,484.9,484.26,1272,484.48,35555,484.593855,META
2025-04-21 14:12:00+00:00,485.7518,485.8593,484.7,1224,484.81,44708,485.340002,META
2025-04-21 14:13:00+00:00,485.92,486.02,485.35,1219,485.75,40296,485.81566,META
2025-04-21 14:14:00+00:00,485.64,485.99,484.88,1270,485.92,50524,485.380255,META
2025-04-21 14:15:00+00:00,485.5062,485.9199,485.45,1022,485.9,31132,485.634129,META
2025-04-21 14:16:00+00:00,484.33,485.7074,484.1,1433,485.62,58236,484.886605,META
2025-04-21 14:17:00+00:00,485.1635,485.2,484.0,1011,484.0701,32689,484.634277,META
2025-04-21 14:18:00+00:00,483.9,484.88,483.9,1240,484.88,36516,484.256823,META
2025-04-21 14:19:00+00:00,485.1999,485.1999,483.9301,751,484.09,249299,484.659384,META
2025-04-21 14:20:00+00:00,485.4999,485.8,484.9574,1140,485.05,45312,485.350611,META
2025-04-21 14:21:00+00:00,485.225,485.39,484.98,781,485.38,21607,485.182618,META
2025-04-21 14:22:00+00:00,484.95,485.6,484.85,1116,485.35,44017,485.281103,META
2025-04-21 14:23:00+00:00,484.99,485.37,484.62,897,484.92,25258,484.905178,META
2025-04-21 14:24:00+00:00,484.9334,485.2914,484.8212,696,484.995,13358,485.126195,META
2025-04-21 14:25:00+00:00,485.3,485.5,484.84,805,484.93,23142,485.142616,META
2025-04-21 14:26:00+00:00,485.3,485.4,484.69,960,485.4,27450,485.155339,META
2025-04-21 14:27:00+00:00,484.43,485.295,484.35,930,485.295,24646,484.692726,META
2025-04-21 14:28:00+00:00,484.89,485.08,484.3,1052,484.3787,33338,484.745939,META
2025-04-21 14:29:00+00:00,484.405,484.8,484.25,884,484.78,30805,484.513364,META
2025-04-21 14:30:00+00:00,484.0,484.49,484.0,1313,484.34,56376,484.272728,META
2025-04-21 14:31:00+00:00,483.5201,484.4,483.5,1182,484.25,37360,483.904687,META
2025-04-21 14:32:00+00:00,483.64,483.8508,483.4825,833,483.645,26172,483.615885,META
2025-04-21 14:33:00+00:00,484.105,484.163,483.52,759,483.71,20979,483.814528,META
2025-04-21 14:34:00+00:00,484.215,484.5,484.11,684,484.2499,24632,484.254535,META
2025-04-21 14:35:00+00:00,485.09,485.205,484.235,892,484.32,29888,484.949511,META
2025-04-21 14:36:00+00:00,485.11,485.345,484.87,1032,485.1712,38308,485.20209,META
2025-04-21 14:37:00+00:00,485.39,485.41,484.66,861,485.075,50439,484.949713,META
2025-04-21 14:38:00+00:00,485.58,485.6,485.0,776,485.39,17162,485.344894,META
2025-04-21 14:39:00+00:00,485.69,486.0,485.6101,959,485.72,32199,485.871694,META
2025-04-21 14:40:00+00:00,486.0,486.3499,485.5201,973,485.7728,33746,485.972491,META
2025-04-21 14:41:00+00:00,485.391,486.16,485.36,968,485.8235,34205,485.862419,META
2025-04-21 14:42:00+00:00,485.1337,485.6,485.01,1014,485.49,34557,485.420461,META
2025-04-21 14:43:00+00:00,484.66,485.19,484.52,1152,485.04,46324,484.953639,META
2025-04-21 14:44:00+00:00,484.24,484.59,484.03,1119,484.59,47299,484.320755,META
2025-04-21 14:45:00+00:00,484.85,485.15,484.12,899,484.24,49286,484.879786,META
2025-04-21 14:46:00+00:00,485.02,485.28,484.82,1241,484.85,54891,485.059684,META
2025-04-21 14:47:00+00:00,484.94,485.23,484.89,725,485.02,33766,484.977724,META
2025-04-21 14:48:00+00:00,484.73,485.2099,484.66,699,485.1364,21229,484.935947,META
2025-04-21 14:49:00+00:00,484.7,484.95,484.53,775,484.95,28766,484.671674,META
2025-04-21 14:50:00+00:00,484.85,485.0,484.58,723,484.6,19971,484.841169,META
2025-04-21 14:51:00+00:00,485.2099,485.2099,484.79,693,484.87,25679,485.011196,META
2025-04-21 14:52:00+00:00,485.022,485.3513,485.0,590,485.12,15491,485.123485,META
2025-04-21 14:53:00+00:00,485.255,485.46,485.06,687,485.125,18737,485.222697,META
2025-04-21 14:54:00+00:00,485.42,485.74,485.33,742,485.39,25842,485.514215,META
2025-04-21 14:55:00+00:00,485.7023,485.7799,485.25,756,485.455,21289,485.507622,META
2025-04-21 14:56:00+00:00,485.745,486.0,485.5,666,485.57,29319,485.849527,META
2025-04-21 14:57:00+00:00,485.382,485.8209,485.33,544,485.5401,11218,485.528457,META
2025-04-21 14:58:00+00:00,486.18,486.27,485.26,666,485.32,24359,485.831215,META
2025-04-21 14:59:00+00:00,485.99,486.2899,485.85,769,486.22,34592,485.969107,META
2025-04-21 15:00:00+00:00,486.18,486.25,485.86,619,486.005,22987,486.11722,META
2025-04-21 15:01:00+00:00,485.3228,486.2499,485.165,770,486.11,20363,485.76738,META
2025-04-21 15:02:00+00:00,485.26,485.35,485.07,552,485.35,14817,485.214995,META
2025-04-21 15:03:00+00:00,485.19,485.25,484.99,753,485.15,12003,485.126713,META
2025-04-21 15:04:00+00:00,485.66,485.66,485.18,2225,485.25,13781,485.408114,META
2025-04-21 15:05:00+00:00,486.05,486.07,485.7699,1369,485.7699,16904,485.978295,META
2025-04-21 15:06:00+00:00,486.0312,486.09,485.55,582,485.83,10275,485.8877,META
2025-04-21 15:07:00+00:00,485.56,485.94,485.47,489,485.93,8755,485.664477,META
2025-04-21 15:08:00+00:00,485.88,485.88,485.6,460,485.72,10996,485.73538,META
2025-04-21 15:09:00+00:00,485.9029,486.14,485.7818,530,485.97,14248,486.010774,META
2025-04-21 15:10:00+00:00,485.78,486.2699,485.77,709,485.89,18827,486.084451,META
2025-04-21 15:11:00+00:00,485.8347,486.28,485.41,980,486.0599,29320,485.898596,META
2025-04-21 15:12:00+00:00,485.46,485.9457,485.4106,688,485.9457,16130,485.614641,META
2025-04-21 15:13:00+00:00,484.9801,485.5481,484.84,901,485.5481,27266,485.097149,META
2025-04-21 15:14:00+00:00,484.15,485.07,484.1,845,484.985,20293,484.545345,META
2025-04-21 15:15:00+00:00,484.83,484.8399,484.02,814,484.17,20689,484.604782,META
2025-04-21 15:16:00+00:00,484.53,484.83,484.53,681,484.745,32841,484.692127,META
2025-04-21 15:17:00+00:00,484.7459,484.82,484.4,771,484.645,51176,484.601269,META
2025-04-21 15:18:00+00:00,484.93,485.0,484.64,817,484.71,37551,484.840741,META
2025-04-21 15:19:00+00:00,485.105,485.105,484.77,623,484.97,15042,484.925097,META
2025-04-21 15:20:00+00:00,484.61,485.35,484.5,928,485.07,31778,484.945323,META
2025-04-21 15:21:00+00:00,484.62,484.635,484.31,497,484.58,12540,484.525132,META
2025-04-21 15:22:00+00:00,483.88,484.7,483.8,1173,484.56,24928,484.323488,META
2025-04-21 15:23:00+00:00,484.12,484.3706,483.845,567,483.92,16477,484.158167,META
2025-04-21 15:24:00+00:00,483.9175,484.37,483.78,628,484.325,20053,484.183442,META
2025-04-21 15:25:00+00:00,483.7685,484.0599,483.62,702,484.05,19034,483.858435,META
2025-04-21 15:26:00+00:00,483.44,483.77,483.1701,1023,483.77,31382,483.412959,META
2025-04-21 15:27:00+00:00,483.695,483.7699,483.34,605,483.34,32552,483.649193,META
2025-04-21 15:28:00+00:00,483.65,483.99,483.54,827,483.77,48477,483.75951,META
2025-04-21 15:29:00+00:00,484.155,484.155,483.6,595,483.7411,18467,483.782039,META
2025-04-21 15:30:00+00:00,483.94,484.215,483.68,1027,484.02,34642,483.882303,META
2025-04-21 15:31:00+00:00,483.12,483.95,483.12,863,483.95,26116,483.578428,META
2025-04-21 15:32:00+00:00,482.825,483.23,482.7,1980,483.23,34005,482.88621,META
2025-04-21 15:33:00+00:00,482.545,482.82,482.17,1147,482.82,31526,482.517191,META
2025-04-21 15:34:00+00:00,482.5199,482.5475,482.12,796,482.53,22213,482.273369,META
2025-04-21 15:35:00+00:00,482.67,482.7548,482.24,789,482.38,27054,482.457145,META
2025-04-21 15:36:00+00:00,482.2409,482.83,482.1501,709,482.66,17725,482.505546,META
2025-04-21 15:37:00+00:00,482.46,482.6,482.15,929,482.29,40078,482.305733,META
2025-04-21 15:38:00+00:00,482.4318,482.6769,482.22,649,482.37,21297,482.452245,META
2025-04-21 15:39:00+00:00,482.2068,482.6,481.72,2360,482.5125,48881,482.082269,META
2025-04-21 15:40:00+00:00,482.33,482.385,482.0301,631,482.12,14429,482.227765,META
2025-04-21 15:41:00+00:00,482.2,482.4788,481.99,808,482.365,29043,482.135829,META
2025-04-21 15:42:00+00:00,482.21,482.6,482.15,1040,482.18,46939,482.421574,META
2025-04-21 15:43:00+00:00,482.018,482.4546,482.0,690,482.33,116170,482.201011,META
2025-04-21 15:44:00+00:00,481.525,481.9752,481.2701,1276,481.93,34933,481.470108,META
2025-04-21 15:45:00+00:00,481.1616,481.6,481.0,1495,481.45,43316,481.267144,META
2025-04-21 15:46:00+00:00,480.87,481.24,480.64,1291,481.11,42592,481.009999,META
2025-04-21 15:47:00+00:00,480.11,480.79,480.11,1426,480.79,42192,480.464561,META
2025-04-21 15:48:00+00:00,480.33,480.46,479.8,5701,480.154,125003,480.071029,META
2025-04-21 15:49:00+00:00,480.72,480.9498,480.1001,940,480.18,40493,480.485704,META
2025-04-21 15:50:00+00:00,480.3,480.8588,480.25,813,480.69,19200,480.514084,META
2025-04-21 15:51:00+00:00,480.29,480.4,480.0,723,480.4,26416,480.238059,META
2025-04-21 15:52:00+00:00,480.675,480.825,479.88,995,480.2536,71529,480.390436,META
2025-04-21 15:53:00+00:00,481.215,481.3247,480.5,968,480.675,54831,480.773403,META
2025-04-21 15:54:00+00:00,480.93,481.28,480.68,648,481.25,19341,480.923946,META
2025-04-21 15:55:00+00:00,481.435,481.48,480.79,805,480.87,29399,481.033189,META
2025-04-21 15:56:00+00:00,481.285,481.68,481.2,615,481.41,14607,481.408517,META
2025-04-21 15:57:00+00:00,481.6,481.63,481.2575,730,481.31,26386,481.417318,META
2025-04-21 15:58:00+00:00,481.75,481.9827,481.51,725,481.58,30496,481.687258,META
2025-04-21 15:59:00+00:00,481.825,481.965,481.57,707,481.845,22575,481.779953,META
2025-04-21 16:00:00+00:00,482.46,482.58,481.825,729,481.825,24087,482.253874,META
2025-04-21 16:01:00+00:00,482.62,482.74,482.4,664,482.47,21120,482.578528,META
2025-04-21 16:02:00+00:00,482.53,482.71,482.4201,721,482.6398,27292,482.563196,META
2025-04-21 16:03:00+00:00,482.24,482.6,482.13,568,482.56,20950,482.378064,META
2025-04-21 16:04:00+00:00,482.258,482.37,481.96,715,482.235,20700,482.144505,META
2025-04-21 16:05:00+00:00,482.5445,482.66,482.2,644,482.27,22410,482.367929,META
2025-04-21 16:06:00+00:00,482.7701,483.09,482.43,920,482.54,37646,482.766154,META
2025-04-21 16:07:00+00:00,482.92,483.0,482.6901,757,483.0,38350,482.911657,META
2025-04-21 16:08:00+00:00,482.67,482.94,482.61,654,482.9,19696,482.757185,META
2025-04-21 16:09:00+00:00,483.2155,483.24,482.5865,525,482.5865,19664,482.951651,META
2025-04-21 16:10:00+00:00,482.84,483.115,482.56,599,483.0062,19495,482.81659,META
2025-04-21 16:11:00+00:00,482.945,483.0399,482.64,582,482.95,30156,482.91739,META
2025-04-21 16:12:00+00:00,483.4,483.51,482.91,634,482.91,25221,483.180843,META
2025-04-21 16:13:00+00:00,483.405,483.5977,483.1901,590,483.485,21614,483.445755,META
2025-04-21 16:14:00+00:00,483.41,483.61,483.331,566,483.4088,20484,483.47054,META
2025-04-21 16:15:00+00:00,483.25,483.465,482.9301,565,483.41,20545,483.277112,META
2025-04-21 16:16:00+00:00,483.0,483.215,482.93,552,483.215,23738,483.016393,META
2025-04-21 16:17:00+00:00,483.2656,483.35,483.045,534,483.07,10499,483.190436,META
2025-04-21 16:18:00+00:00,482.5196,483.28,482.47,661,483.27,19869,482.795642,META
2025-04-21 16:19:00+00:00,482.495,482.76,482.35,652,482.57,29798,482.517272,META
2025-04-21 16:20:00+00:00,483.1,483.1999,482.495,600,482.495,25109,482.784598,META
2025-04-21 16:21:00+00:00,482.745,483.18,482.65,494,483.1,18689,483.03911,META
2025-04-21 16:22:00+00:00,482.605,482.8599,482.5,529,482.8499,18658,482.737039,META
2025-04-21 16:23:00+00:00,482.94,483.28,482.5001,736,482.59,27104,482.90028,META
2025-04-21 16:24:00+00:00,482.895,483.02,482.61,575,482.94,18273,482.892015,META
2025-04-21 16:25:00+00:00,483.105,483.2693,482.95,443,483.0,15469,483.104814,META
2025-04-21 16:26:00+00:00,482.3821,483.105,482.23,701,483.105,21701,482.730113,META
2025-04-21 16:27:00+00:00,482.3208,482.4399,482.05,588,482.3193,25612,482.202972,META
2025-04-21 16:28:00+00:00,482.5103,482.52,482.0488,452,482.38,14009,482.307168,META
2025-04-21 16:29:00+00:00,482.38,482.44,482.0,703,482.44,20542,482.135061,META
2025-04-21 16:30:00+00:00,482.84,482.9539,482.31,437,482.41,16207,482.529096,META
2025-04-21 16:31:00+00:00,482.99,483.1,482.8107,581,482.89,24865,482.953685,META
2025-04-21 16:32:00+00:00,483.1,483.34,482.855,558,483.062,27698,483.022058,META
