Date,close,high,low,trade_count,open,volume,vwap,symbol
2024-04-22 04:00:00+00:00,481.73,492.01,473.4,343668,489.715,17271125,482.099173,META
2024-04-23 04:00:00+00:00,496.1,498.76,488.97,269952,491.25,15079196,494.44432,META
2024-04-24 04:00:00+00:00,493.5,510.0,484.58,760826,508.06,37772677,494.477871,META
2024-04-25 04:00:00+00:00,441.38,445.77,414.5,1379142,421.4,82890741,433.149819,META
2024-04-26 04:00:00+00:00,443.29,446.44,431.96,565017,441.46,32691443,440.174864,META
2024-04-29 04:00:00+00:00,432.62,439.76,428.56,436636,439.56,21502646,432.774577,META
2024-04-30 04:00:00+00:00,430.17,439.6199,429.72,309926,431.05,18429496,433.318469,META
2024-05-01 04:00:00+00:00,439.19,449.96,427.11,349545,428.6,20355322,439.146442,META
2024-05-02 04:00:00+00:00,441.68,443.96,432.28,261997,438.84,15221322,439.012473,META
2024-05-03 04:00:00+00:00,451.96,454.17,443.85,298621,445.93,16489057,450.404581,META
2024-05-06 04:00:00+00:00,465.68,466.16,453.34,293476,455.58,15094627,460.271601,META
2024-05-07 04:00:00+00:00,468.24,471.53,461.31,252770,466.29,13406816,467.160466,META
2024-05-08 04:00:00+00:00,472.6,475.58,463.002,223028,463.5,11683929,472.040716,META
2024-05-09 04:00:00+00:00,475.42,476.08,467.63,202470,470.0,9437651,473.689984,META
2024-05-10 04:00:00+00:00,476.2,477.5,469.6,211532,477.09,10749999,474.322087,META
2024-05-13 04:00:00+00:00,468.01,473.35,462.85,261958,472.75,14668798,467.613579,META
2024-05-14 04:00:00+00:00,471.85,472.54,460.08,208229,463.37,10478553,468.311874,META
2024-05-15 04:00:00+00:00,481.54,482.4999,471.2,238245,474.98,13100470,478.220135,META
2024-05-16 04:00:00+00:00,473.23,477.69,472.75,259957,475.0,16608179,474.969457,META
2024-05-17 04:00:00+00:00,471.91,472.8,468.42,201358,470.83,10807289,470.921929,META
2024-05-20 04:00:00+00:00,468.84,473.2,467.04,222660,469.95,11745080,470.033649,META
2024-05-21 04:00:00+00:00,464.63,470.7,462.27,235686,467.12,11742189,465.385269,META
2024-05-22 04:00:00+00:00,467.78,473.7199,465.65,190035,467.87,10078611,469.451328,META
2024-05-23 04:00:00+00:00,465.78,474.3581,461.54,230168,472.88,11747913,467.043216,META
2024-05-24 04:00:00+00:00,478.22,479.8499,466.3,235641,467.62,12024254,475.495758,META
2024-05-28 04:00:00+00:00,479.92,480.86,474.84,205155,476.575,10175770,477.772466,META
