Date,close,high,low,trade_count,open,volume,vwap,symbol
2024-04-22 04:00:00+00:00,195.3,196.295,192.9,211211,194.21,31553034,194.731792,IWM
2024-04-23 04:00:00+00:00,198.57,199.32,195.13,206140,195.26,31838301,198.208877,IWM
2024-04-24 04:00:00+00:00,197.68,198.9103,196.46,203279,198.17,28795211,197.657459,IWM
2024-04-25 04:00:00+00:00,196.48,196.83,193.77,236203,195.44,31915561,195.459544,IWM
2024-04-26 04:00:00+00:00,198.36,198.89,196.42,163084,197.0,24613603,198.263134,IWM
2024-04-29 04:00:00+00:00,199.96,200.41,198.88,145179,199.25,20494587,199.784237,IWM
2024-04-30 04:00:00+00:00,195.9,198.65,195.75,196880,198.11,30606785,196.980135,IWM
2024-05-01 04:00:00+00:00,196.31,200.32,195.025,307341,195.88,38782082,196.978905,IWM
2024-05-02 04:00:00+00:00,199.92,200.12,196.54,186984,198.78,27200975,198.821742,IWM
2024-05-03 04:00:00+00:00,201.9,204.16,201.12,228511,203.41,30900550,202.206671,IWM
2024-05-06 04:00:00+00:00,204.51,204.78,203.38,158157,203.47,23154835,204.32472,IWM
2024-05-07 04:00:00+00:00,204.97,206.15,204.5,144798,204.77,20116900,205.361495,IWM
2024-05-08 04:00:00+00:00,203.78,203.955,202.555,132422,202.72,18349403,203.421837,IWM
2024-05-09 04:00:00+00:00,205.86,205.99,203.41,132613,203.97,22914286,205.076486,IWM
2024-05-10 04:00:00+00:00,204.31,206.62,203.68,153464,206.35,21538698,204.528807,IWM
2024-05-13 04:00:00+00:00,204.74,206.55,204.6,125663,206.08,18585253,205.461301,IWM
2024-05-14 04:00:00+00:00,206.86,207.74,205.91,181568,207.13,33169005,206.726509,IWM
2024-05-15 04:00:00+00:00,209.44,209.77,207.72,201693,209.21,33412261,208.83035,IWM
2024-05-16 04:00:00+00:00,207.93,209.35,207.93,167951,208.9,26731093,208.43464,IWM
2024-05-17 04:00:00+00:00,208.08,208.52,207.35,173313,208.01,35235179,207.980621,IWM
2024-05-20 04:00:00+00:00,208.54,209.48,207.775,101183,208.02,15695904,208.749446,IWM
2024-05-21 04:00:00+00:00,208.34,208.69,207.59,91896,207.83,13466831,208.242598,IWM
2024-05-22 04:00:00+00:00,206.58,208.22,205.8,129146,207.53,20853064,206.989151,IWM
2024-05-23 04:00:00+00:00,203.19,207.62,202.35,183298,207.51,34038050,203.973509,IWM
2024-05-24 04:00:00+00:00,205.44,205.68,203.96,120513,204.79,20088611,205.035862,IWM
2024-05-28 04:00:00+00:00,205.16,207.09,203.965,126443,206.97,18475884,205.391022,IWM
2024-05-29 04:00:00+00:00,202.13,203.005,201.78,159527,202.53,25654778,202.355163,IWM
2024-05-30 04:00:00+00:00,204.05,204.939,203.0802,127649,203.515,20685999,204.084222,IWM
2024-05-31 04:00:00+00:00,205.77,206.28,203.08,160100,204.95,25783884,204.642415,IWM
2024-06-03 04:00:00+00:00,204.61,207.555,203.145,174678,207.53,23902863,204.991114,IWM
2024-06-04 04:00:00+00:00,201.97,204.5035,201.65,157330,203.15,27098879,202.691505,IWM
2024-06-05 04:00:00+00:00,205.06,205.06,201.79,136291,203.3,20707600,203.919798,IWM
2024-06-06 04:00:00+00:00,203.59,204.81,202.9875,125481,204.18,17335520,203.768857,IWM
