Date,close,high,low,trade_count,open,volume,vwap,symbol
2024-04-22 04:00:00+00:00,60.14,60.395,59.04,118398,59.56,14909983,59.8875,WMT
2024-04-23 04:00:00+00:00,59.09,60.35,58.555,147479,60.25,17963945,59.066893,WMT
2024-04-24 04:00:00+00:00,59.87,60.04,58.81,121611,58.975,18529138,59.679761,WMT
2024-04-25 04:00:00+00:00,60.21,60.53,59.8325,125589,60.05,19262954,60.209412,WMT
2024-04-26 04:00:00+00:00,60.16,60.39,60.0,91861,60.11,11045224,60.180712,WMT
2024-04-29 04:00:00+00:00,60.24,60.39,59.94,89263,60.18,9788575,60.149776,WMT
2024-04-30 04:00:00+00:00,59.35,60.3,59.16,109143,60.2,14209155,59.390388,WMT
2024-05-01 04:00:00+00:00,58.85,59.41,58.72,115634,59.31,15470975,59.015639,WMT
2024-05-02 04:00:00+00:00,59.71,59.885,58.58,111330,58.94,17574115,59.581294,WMT
2024-05-03 04:00:00+00:00,59.82,59.98,59.14,104429,59.62,14207397,59.690444,WMT
2024-05-06 04:00:00+00:00,59.87,60.0,59.39,103165,60.0,11119402,59.71081,WMT
2024-05-07 04:00:00+00:00,60.62,60.8,60.05,111647,60.17,14520240,60.538784,WMT
2024-05-08 04:00:00+00:00,60.3,60.845,60.22,96265,60.63,11015695,60.477693,WMT
2024-05-09 04:00:00+00:00,60.44,60.5799,59.95,101471,60.2,14550463,60.377698,WMT
2024-05-10 04:00:00+00:00,60.48,60.58,60.16,104416,60.41,12356612,60.4198,WMT
2024-05-13 04:00:00+00:00,60.41,61.345,60.29,151062,60.62,19260522,60.690578,WMT
2024-05-14 04:00:00+00:00,59.86,60.55,59.435,139395,60.52,18780139,59.837775,WMT
2024-05-15 04:00:00+00:00,59.83,59.94,59.47,166153,59.83,22240558,59.720975,WMT
2024-05-16 04:00:00+00:00,64.01,64.415,62.94,375208,64.22,60545613,63.775537,WMT
2024-05-17 04:00:00+00:00,64.65,64.88,63.63,198856,64.24,29330381,64.519899,WMT
2024-05-20 04:00:00+00:00,64.18,64.76,63.87,113271,64.42,15001391,64.284879,WMT
2024-05-21 04:00:00+00:00,65.15,65.19,64.45,121932,64.53,17131691,64.955299,WMT
2024-05-22 04:00:00+00:00,65.25,65.69,64.73,110319,64.98,14879434,65.30922,WMT
2024-05-23 04:00:00+00:00,64.84,65.515,64.56,124409,65.17,16222946,64.978795,WMT
2024-05-24 04:00:00+00:00,65.38,65.69,65.01,92249,65.13,11795024,65.364029,WMT
2024-05-28 04:00:00+00:00,65.04,65.47,64.74,118109,65.22,13349619,65.018398,WMT
2024-05-29 04:00:00+00:00,64.92,65.21,64.65,101100,64.75,11538552,64.976799,WMT
2024-05-30 04:00:00+00:00,64.89,65.1711,64.77,102015,64.93,13053481,64.930455,WMT
2024-05-31 04:00:00+00:00,65.76,65.9,64.16,141732,64.67,27632223,65.250509,WMT
2024-06-03 04:00:00+00:00,65.82,65.84,65.1603,107154,65.51,11578709,65.575996,WMT
2024-06-04 04:00:00+00:00,66.6,66.635,65.835,115743,65.99,14780755,66.395936,WMT
2024-06-05 04:00:00+00:00,67.09,67.15,66.28,125450,66.57,14982667,66.86125,WMT
2024-06-06 04:00:00+00:00,67.15,67.44,66.77,112026,67.06,13256005,67.164086,WMT
2024-06-07 04:00:00+00:00,65.88,67.565,65.635,155821,67.4,20213211,66.131278,WMT
2024-06-10 04:00:00+00:00,66.96,67.33,66.27,169188,67.19,21667416,66.777455,WMT
2024-06-11 04:00:00+00:00,66.73,66.96,66.35,104924,66.95,13367514,66.691415,WMT
2024-06-12 04:00:00+00:00,66.31,66.94,65.898,125081,66.85,11704704,66.276888,WMT
2024-06-13 04:00:00+00:00,66.7,66.76,65.9491,87729,66.3,11196603,66.490992,WMT
2024-06-14 04:00:00+00:00,67.02,67.11,66.3,101199,66.54,12590146,66.851335,WMT
2024-06-17 04:00:00+00:00,67.42,67.44,66.4125,115474,66.92,12103044,67.157082,WMT
2024-06-18 04:00:00+00:00,67.6,67.87,67.295,104011,67.63,12093549,67.608624,WMT
2024-06-20 04:00:00+00:00,68.01,68.13,67.3,133197,67.35,13860763,67.837459,WMT
2024-06-21 04:00:00+00:00,67.91,68.55,67.83,130119,68.26,25891526,68.099059,WMT
2024-06-24 04:00:00+00:00,68.9,69.04,67.9,116080,68.05,12470448,68.805396,WMT
2024-06-25 04:00:00+00:00,67.42,67.59,66.55,170386,67.17,20904039,67.222447,WMT
2024-06-26 04:00:00+00:00,68.29,68.5999,67.21,116982,67.4,14177522,68.24993,WMT
2024-06-27 04:00:00+00:00,67.88,68.58,67.665,98113,68.29,12899186,67.98947,WMT
2024-06-28 04:00:00+00:00,67.71,68.0981,67.32,110687,67.87,18789448,67.656548,WMT
2024-07-01 04:00:00+00:00,67.48,68.24,67.25,94450,67.89,8666021,67.565525,WMT
2024-07-02 04:00:00+00:00,68.07,68.085,67.26,88328,67.44,9436487,67.800059,WMT
2024-07-03 04:00:00+00:00,68.24,68.25,67.62,64594,67.81,6287545,68.036004,WMT
2024-07-05 04:00:00+00:00,70.04,70.15,68.1,139192,68.16,21586100,69.6509,WMT
2024-07-08 04:00:00+00:00,69.68,70.14,69.35,115628,69.9,12077679,69.609358,WMT
2024-07-09 04:00:00+00:00,69.9,70.25,69.67,93736,69.9,9781831,69.97976,WMT
2024-07-10 04:00:00+00:00,70.41,70.44,69.72,104175,70.1,10803405,70.149723,WMT
2024-07-11 04:00:00+00:00,69.8,70.45,69.26,135640,70.18,15624796,69.624588,WMT
2024-07-12 04:00:00+00:00,69.24,70.0299,69.17,112294,69.9,12145317,69.53882,WMT
2024-07-15 04:00:00+00:00,69.61,69.975,69.3,115696,69.3,10171137,69.694453,WMT
2024-07-16 04:00:00+00:00,69.99,70.24,69.58,105895,69.82,9836824,70.001448,WMT
2024-07-17 04:00:00+00:00,71.03,71.1,69.95,151151,70.18,13533791,70.743544,WMT
2024-07-18 04:00:00+00:00,70.82,71.19,70.43,112843,70.68,10682742,70.812425,WMT
2024-07-19 04:00:00+00:00,70.75,71.33,70.65,121793,71.2,11665526,70.908041,WMT
2024-07-22 04:00:00+00:00,70.38,71.26,70.2301,97266,70.86,12666130,70.525033,WMT
2024-07-23 04:00:00+00:00,70.65,70.7,70.11,105103,70.47,9263561,70.499696,WMT
2024-07-24 04:00:00+00:00,70.6,70.84,70.34,133439,70.52,22490783,70.620188,WMT
2024-07-25 04:00:00+00:00,70.02,70.77,69.95,135681,70.6,18821199,70.262513,WMT
2024-07-26 04:00:00+00:00,69.78,70.235,68.83,134948,70.23,16789306,69.616324,WMT
2024-07-29 04:00:00+00:00,69.62,69.9,69.13,99126,69.85,10315305,69.503348,WMT
2024-07-30 04:00:00+00:00,69.19,69.845,68.98,107036,69.55,12522469,69.320289,WMT
2024-07-31 04:00:00+00:00,68.64,69.25,68.29,169084,69.18,22908760,68.74158,WMT
2024-08-01 04:00:00+00:00,69.79,69.8,68.52,160076,68.91,17275532,69.391819,WMT
2024-08-02 04:00:00+00:00,68.46,70.235,67.74,183257,69.6,23578664,68.550325,WMT
2024-08-05 04:00:00+00:00,67.59,68.58,66.91,195558,68.1,20770455,67.479094,WMT
2024-08-06 04:00:00+00:00,67.74,68.63,67.68,124034,67.84,14815072,68.090927,WMT
2024-08-07 04:00:00+00:00,66.91,68.01,66.81,144002,67.87,18499200,67.288101,WMT
2024-08-08 04:00:00+00:00,67.66,67.9199,66.67,113376,66.84,12489819,67.558759,WMT
2024-08-09 04:00:00+00:00,67.95,68.22,67.33,109952,67.85,13805576,67.859279,WMT
2024-08-12 04:00:00+00:00,68.7,69.225,68.07,145419,68.34,17385278,68.796243,WMT
2024-08-13 04:00:00+00:00,68.13,68.61,67.14,161452,68.43,26557901,67.846087,WMT
2024-08-14 04:00:00+00:00,68.66,68.79,67.85,173720,67.92,22928551,68.493454,WMT
2024-08-15 04:00:00+00:00,73.18,74.44,72.78,356482,74.12,49567500,73.291874,WMT
2024-08-16 04:00:00+00:00,73.45,73.605,72.52,151609,72.7,19872144,73.282081,WMT
2024-08-19 04:00:00+00:00,73.72,73.98,73.34,118691,73.39,13709265,73.71183,WMT
2024-08-20 04:00:00+00:00,74.54,74.75,73.72,108205,73.75,14433985,74.422215,WMT
2024-08-21 04:00:00+00:00,75.24,75.58,74.59,129060,75.3,14831992,75.096539,WMT
2024-08-22 04:00:00+00:00,75.58,76.22,75.15,127325,75.37,16511139,75.588945,WMT
2024-08-23 04:00:00+00:00,75.7,75.81,75.0077,106644,75.6,12299093,75.478307,WMT
2024-08-26 04:00:00+00:00,76.03,76.205,75.57,98620,75.9,9508215,75.916715,WMT
2024-08-27 04:00:00+00:00,76.13,76.45,75.77,107842,76.45,11557762,76.179235,WMT
2024-08-28 04:00:00+00:00,76.08,76.43,75.805,93032,76.28,9814264,76.081927,WMT
2024-08-29 04:00:00+00:00,76.42,76.47,75.67,112128,75.99,11856787,76.18637,WMT
2024-08-30 04:00:00+00:00,77.23,77.475,76.22,116908,76.44,23229975,77.087994,WMT
2024-09-03 04:00:00+00:00,77.17,77.81,76.795,191096,77.33,22666144,77.387516,WMT
2024-09-04 04:00:00+00:00,77.24,77.48,76.73,160864,77.33,18442775,77.144734,WMT
2024-09-05 04:00:00+00:00,76.96,77.45,76.39,135466,77.25,13082893,76.933189,WMT
2024-09-06 04:00:00+00:00,76.64,77.32,76.3,146674,76.9,14548588,76.654761,WMT
2024-09-09 04:00:00+00:00,77.34,77.47,76.49,180037,76.85,22260226,77.222987,WMT
2024-09-10 04:00:00+00:00,78.81,78.9,77.28,157253,77.35,17686284,78.496043,WMT
2024-09-11 04:00:00+00:00,78.84,78.92,77.565,166080,78.38,19518761,78.318497,WMT
2024-09-12 04:00:00+00:00,79.66,79.905,78.6221,134706,78.99,14884852,79.427364,WMT
2024-09-13 04:00:00+00:00,80.6,80.685,79.69,130361,79.82,12994100,80.387402,WMT
2024-09-16 04:00:00+00:00,80.56,81.02,80.14,133543,80.84,15346367,80.520413,WMT
2024-09-17 04:00:00+00:00,78.6,80.26,78.26,204974,79.76,21065938,79.073249,WMT
2024-09-18 04:00:00+00:00,79.03,79.41,78.28,148739,78.64,15684878,78.903097,WMT
2024-09-19 04:00:00+00:00,78.04,79.09,77.49,195683,79.05,21525685,78.233886,WMT
2024-09-20 04:00:00+00:00,79.06,79.61,78.11,149784,78.23,39534251,78.923177,WMT
2024-09-23 04:00:00+00:00,80.33,80.4374,79.07,109324,79.07,12147264,80.118115,WMT
2024-09-24 04:00:00+00:00,80.67,80.91,80.24,119653,80.48,14651133,80.652685,WMT
2024-09-25 04:00:00+00:00,81.4,81.6,80.68,119928,80.89,14163785,81.257006,WMT
2024-09-26 04:00:00+00:00,79.92,81.2,79.26,167465,81.04,17061133,80.064739,WMT
2024-09-27 04:00:00+00:00,79.78,80.2875,79.6,104056,79.9,11899050,79.867705,WMT
2024-09-30 04:00:00+00:00,80.75,80.94,79.86,132113,79.89,19008187,80.585795,WMT
2024-10-01 04:00:00+00:00,81.27,81.53,80.435,137426,80.68,16054249,81.103415,WMT
2024-10-02 04:00:00+00:00,80.43,80.99,80.12,131508,80.99,16618272,80.458853,WMT
2024-10-03 04:00:00+00:00,80.43,80.575,79.85,98712,80.3,11640421,80.343068,WMT
2024-10-04 04:00:00+00:00,80.94,81.115,79.85,117554,80.05,11591388,80.812363,WMT
2024-10-07 04:00:00+00:00,79.1,80.94,78.98,142610,80.69,16791646,79.678967,WMT
2024-10-08 04:00:00+00:00,79.71,79.82,79.07,122627,79.62,15269963,79.439901,WMT
2024-10-09 04:00:00+00:00,80.4,80.5,79.75,115010,79.82,12413030,80.259168,WMT
2024-10-10 04:00:00+00:00,79.61,80.32,79.46,100223,80.31,10812700,79.712132,WMT
2024-10-11 04:00:00+00:00,80.1,80.13,79.37,92370,79.7,9570734,79.927711,WMT
2024-10-14 04:00:00+00:00,80.29,80.51,79.76,96973,80.05,9914477,80.219017,WMT
2024-10-15 04:00:00+00:00,81.65,81.8201,80.51,127706,80.67,13276221,81.462627,WMT
2024-10-16 04:00:00+00:00,81.22,81.66,80.62,104159,81.53,11123254,81.17081,WMT
2024-10-17 04:00:00+00:00,80.89,81.5,80.645,87894,81.27,9424705,80.927496,WMT
2024-10-18 04:00:00+00:00,81.31,81.69,80.66,94217,80.87,12324148,81.197203,WMT
2024-10-21 04:00:00+00:00,80.81,81.5496,80.72,89235,81.23,9750376,80.915642,WMT
2024-10-22 04:00:00+00:00,82.02,82.225,80.825,107962,81.11,12240149,81.756867,WMT
2024-10-23 04:00:00+00:00,83.27,83.34,81.8,139825,81.89,13058244,82.905819,WMT
2024-10-24 04:00:00+00:00,83.04,83.315,82.58,110774,82.96,11645856,83.051506,WMT
2024-10-25 04:00:00+00:00,82.51,83.3,82.435,101614,83.2,8959412,82.74137,WMT
2024-10-28 04:00:00+00:00,82.75,83.08,82.47,88764,82.75,7990186,82.806986,WMT
2024-10-29 04:00:00+00:00,81.7,82.86,81.665,97698,82.67,9682403,82.130656,WMT
2024-10-30 04:00:00+00:00,81.39,81.83,81.3,95163,81.6,9268824,81.540976,WMT
2024-10-31 04:00:00+00:00,81.95,82.44,81.22,130465,81.29,15538968,81.987123,WMT
2024-11-01 04:00:00+00:00,82.19,82.53,81.54,119996,82.53,12181833,82.11164,WMT
2024-11-04 05:00:00+00:00,82.45,82.905,82.0,110676,82.2,11731043,82.523056,WMT
2024-11-05 05:00:00+00:00,83.68,83.77,82.51,110848,82.68,10612489,83.53402,WMT
2024-11-06 05:00:00+00:00,83.44,85.54,82.06,199370,85.14,19974038,83.431966,WMT
