Date,Return,RollingVolatility
2024-05-20 04:00:00+00:00,-0.044972899067337146,0.01307565479587626
2024-05-21 04:00:00+00:00,0.020145209121587015,0.01342737319453311
2024-05-22 04:00:00+00:00,-0.006064554931836441,0.01352517531414697
2024-05-23 04:00:00+00:00,-0.007009227976400689,0.013655909012616934
2024-05-24 04:00:00+00:00,0.01924639447491372,0.014250831071850724
2024-05-28 04:00:00+00:00,-0.006028598475412372,0.014348435952763923
2024-05-29 04:00:00+00:00,-0.0069674185463658445,0.01431472559784023
2024-05-30 04:00:00+00:00,0.006158194942203821,0.014345603811628546
2024-05-31 04:00:00+00:00,0.01655546079365866,0.014684176980281516
2024-06-03 04:00:00+00:00,-0.003997433746236956,0.014627073223093796
2024-06-04 04:00:00+00:00,-0.013180061440887902,0.015010842229119414
2024-06-05 04:00:00+00:00,-0.009540068286804648,0.01521612804790405
2024-06-06 04:00:00+00:00,-0.0017743080198722172,0.014566933650684849
2024-06-07 04:00:00+00:00,0.015438525214565013,0.014821396252699149
2024-06-10 04:00:00+00:00,-0.0017004251062764375,0.0147679998533282
2024-06-11 04:00:00+00:00,-0.026301287510645754,0.015924026350162015
2024-06-12 04:00:00+00:00,-0.014560609178843498,0.015789735097401305
2024-06-13 04:00:00+00:00,0.011120973215684282,0.0160391883460321
2024-06-14 04:00:00+00:00,0.0006196426727254067,0.016026837476289392
2024-06-17 04:00:00+00:00,0.006192589534523618,0.01583503612760995
2024-06-18 04:00:00+00:00,0.01036003692686438,0.012468618809902186
2024-06-20 04:00:00+00:00,0.008477157360406107,0.011750150353049245
2024-06-21 04:00:00+00:00,-0.011929330044797792,0.011976582174029655
2024-06-24 04:00:00+00:00,0.01314314824248597,0.01223973904403992
2024-06-25 04:00:00+00:00,-0.004072807723250249,0.011451992490065538
2024-06-26 04:00:00+00:00,-0.0032311808956428933,0.011399152597602774
2024-06-27 04:00:00+00:00,0.008813250265916839,0.01147090387222549
2024-06-28 04:00:00+00:00,0.015514384696490469,0.011903736319007097
2024-07-01 04:00:00+00:00,0.015771778898447497,0.011850304542757477
2024-07-02 04:00:00+00:00,0.016451691409102187,0.012292329599418152
2024-07-03 04:00:00+00:00,-0.0006704017621990133,0.011799389002711734
2024-07-05 04:00:00+00:00,-0.018688006133499524,0.01244641751365731
2024-07-08 04:00:00+00:00,0.0018555593534841375,0.012415698171797109
2024-07-09 04:00:00+00:00,0.011990057025881073,0.012243908393954799
2024-07-10 04:00:00+00:00,0.0008187641477628294,0.01221722249146868
2024-07-11 04:00:00+00:00,-0.0016843118383061961,0.010295980649492517
2024-07-12 04:00:00+00:00,-0.012099301036394228,0.010083596314897227
2024-07-15 04:00:00+00:00,0.024934127061579048,0.011063033106011056
2024-07-16 04:00:00+00:00,0.016995953344441705,0.011390851796634965
2024-07-17 04:00:00+00:00,0.015213931279842718,0.011619097013981306
2024-07-18 04:00:00+00:00,-0.031770184903398446,0.01420375827396566
2024-07-19 04:00:00+00:00,-0.0009524716639679465,0.014179055394542962
2024-07-22 04:00:00+00:00,0.002383449327867382,0.013750148377672014
2024-07-23 04:00:00+00:00,0.0002377782004945317,0.01357729383701373
2024-07-24 04:00:00+00:00,-0.008272714306090445,0.013722367169600234
2024-07-25 04:00:00+00:00,0.0003835274941270672,0.013664086392316338
2024-07-26 04:00:00+00:00,0.017108352901710866,0.013976577277967162
2024-07-29 04:00:00+00:00,-0.006549189596683047,0.013829735494315274
2024-07-30 04:00:00+00:00,0.02058335309461712,0.014117603082835897
2024-07-31 04:00:00+00:00,-0.011106464055021026,0.014019860971990417
2024-08-01 04:00:00+00:00,-0.022744360902255623,0.014996115677310816
2024-08-02 04:00:00+00:00,-0.04241200230813624,0.017306751987163468
2024-08-05 04:00:00+00:00,-0.02129155368082747,0.017853173312504616
2024-08-06 04:00:00+00:00,0.027911749615187276,0.01885597064179297
2024-08-07 04:00:00+00:00,0.0002994908655287176,0.01885279950238163
2024-08-08 04:00:00+00:00,0.0182634730538922,0.019370956316365064
2024-08-09 04:00:00+00:00,0.00852690385180832,0.019277831373215763
2024-08-12 04:00:00+00:00,0.0018950437317784008,0.018402289476802076
2024-08-13 04:00:00+00:00,0.008487317522673177,0.01806534692732249
2024-08-14 04:00:00+00:00,0.011060882947004025,0.017889881461419826
2024-08-15 04:00:00+00:00,0.006230974124809663,0.016454766534809546
2024-08-16 04:00:00+00:00,0.011439376034034554,0.016629485414423367
2024-08-19 04:00:00+00:00,0.0069168575033882185,0.016678412675736307
2024-08-20 04:00:00+00:00,-0.004316546762589857,0.01672539976404502
2024-08-21 04:00:00+00:00,0.00037292560134249975,0.016580943596584272
2024-08-22 04:00:00+00:00,0.009459459459459474,0.016671204022952614
2024-08-23 04:00:00+00:00,0.007755158565295739,0.01635343917165754
2024-08-26 04:00:00+00:00,0.003939352297192,0.01624824508563145
2024-08-27 04:00:00+00:00,0.004608294930875667,0.015672364243681382
2024-08-28 04:00:00+00:00,0.005041329821055429,0.015415325461879228
2024-08-29 04:00:00+00:00,0.0041574404627413575,0.014266843729546043
2024-08-30 04:00:00+00:00,0.011655641060258404,0.009427546345177099
2024-09-03 04:00:00+00:00,-0.020017793594306,0.009234951054616535
2024-09-04 04:00:00+00:00,-0.004403086699954595,0.007974316199334544
2024-09-05 04:00:00+00:00,-0.007750877672913048,0.008393320878615653
2024-09-06 04:00:00+00:00,-0.02375591600422733,0.009817093042720675
2024-09-09 04:00:00+00:00,0.020474442247952584,0.01056593809551685
2024-09-10 04:00:00+00:00,-0.05188875051888753,0.01614369440032413
