Date,Symbol,Total_Return,Annualized_Return,Annualized_Volatility,Sharpe_Ratio,Max_Drawdown,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Trade_Count
2025-04-23,WMT,0.019227717520764687,10.919422215782497,0.5657125388352469,19.26671492596481,-0.018936583222873837,0.32142857142857145,23.923233333333226,-9.574526315789507,2.498633618446589,107
2025-04-24,WMT,0.014218958145656213,2.470805971495458,0.42238218409842115,5.80234220040963,-0.03084099932725648,0.3194444444444444,23.39426956521726,-10.293306122449097,2.2727653571087068,139
2025-04-25,WMT,0.01311700080957956,1.3765733251161647,0.3481862787130755,3.8961136841180783,-0.03084099932725648,0.32222222222222224,21.25142068965513,-9.670081967213203,2.1976463862156406,170
2025-04-28,WMT,0.019551795907651215,1.7505457630016688,0.3022452290396278,5.725634672548543,-0.03084099932725648,0.33663366336633666,20.59371176470586,-9.421776119403107,2.1857568577006816,193
2025-04-29,WMT,0.025492072514381903,1.9660156756387832,0.2705888190364995,7.1917815472496915,-0.03084099932725648,0.3389830508474576,19.90967999999996,-8.823282051282161,2.2564936589675004,226
2025-04-30,WMT,0.030861526138959317,2.064604764318119,0.2470733081434349,8.27529602319953,-0.03084099932725648,0.3357664233576642,20.95402391304349,-9.013637362637462,2.3247023449046518,267
2025-05-01,WMT,0.004229018602395884,0.18322609486451458,0.2849977306852887,0.5727277002242466,-0.03330128780234465,0.32075471698113206,19.95067254901961,-9.720239814814898,2.0524876884840038,313
2025-05-02,WMT,0.006749428136363589,0.2458015965476088,0.26676907517682663,0.8464309305639617,-0.03330128780234465,0.32044198895027626,19.669668965517257,-9.402369918699254,2.091990544468857,354
2025-05-05,WMT,0.0015445112733682986,0.069930735535503,0.2533348484672116,0.19709382991564772,-0.03588546902971834,0.3181818181818182,19.0271523809524,-9.249979259259325,2.0569940588684053,389
2025-05-06,WMT,-0.004000089993183686,-0.06328585333123293,0.24193490912986715,-0.3442490115658601,-0.04122285602485298,0.31627906976744186,18.089126470588244,-8.957327891156533,2.0194779838803747,423
2025-05-07,WMT,-0.016651650059260947,-0.27883185050401704,0.23761890101678804,-1.2576097659962844,-0.053401598718615384,0.3218884120171674,17.41280800000004,-9.343093670886153,1.863709025444086,459
2025-05-08,WMT,-0.02144693547405707,-0.32725094851194914,0.2280481937093554,-1.5227086119985507,-0.05989031968432157,0.3172690763052209,17.682456962025363,-9.404952941176553,1.880121790360952,491
2025-05-09,WMT,-0.038287946608513757,-0.4926098867173677,0.2289270470547195,-2.2391844620912824,-0.07422929800179101,0.30970149253731344,16.97827349397594,-9.310181081081165,1.8236244113959061,527
2025-05-12,WMT,-0.03915646457595079,-0.47711681911701986,0.2207210018106341,-2.25224067958661,-0.07577271062173496,0.3125,17.96622444444447,-9.777195959596032,1.8375641153853675,571
2025-05-13,WMT,-0.04756282482545193,-0.5257353918232195,0.21464224268779514,-2.5425348942939032,-0.08448541569081991,0.31493506493506496,17.238543298969077,-9.69952274881524,1.7772568553514347,611
2025-05-14,WMT,-0.038002361044506605,-0.42470881091978396,0.21376300401195494,-2.080382491700543,-0.08705021738037388,0.3161094224924012,17.354569230769226,-9.405223555555624,1.8452053933920538,653
2025-05-15,WMT,-0.0685775447806295,-0.6203143588831144,0.23508692262734182,-2.723734488192422,-0.10338690548331897,0.32294617563739375,17.800107017543866,-10.638096234309693,1.6732417742316952,701
2025-05-16,WMT,-0.05512105634558828,-0.5157278109318507,0.237968225435603,-2.2512577464961807,-0.10632351744847968,0.32432432432432434,18.10116916666669,-10.38613520000007,1.7428204830865834,735
2025-05-19,WMT,-0.06327083309503645,-0.5496822317888186,0.2325194106104859,-2.4500416128404194,-0.10723522999089175,0.33248081841432225,17.506153846153875,-10.551855938697393,1.6590592164884101,776
2025-05-20,WMT,-0.06088350610088744,-0.517647689004014,0.22749326704757084,-2.3633564895421157,-0.10723522999089175,0.335,17.301167910447795,-10.454207518797064,1.6549478168803933,796
2025-05-21,WMT,-0.07342070781979315,-0.5722782235371955,0.2248160339164487,-2.634501699986895,-0.10804906858177099,0.33253588516746413,16.956386330935295,-10.402245519713325,1.6300698054858636,833
2025-05-22,WMT,-0.07460319280735217,-0.5623455103695393,0.21975590108032103,-2.6499652910648863,-0.10984738769391511,0.33101851851851855,16.832150349650398,-10.242554671280333,1.6433546990817631,861
2025-05-23,WMT,-0.07431292997937677,-0.5454908933094074,0.21523963768414253,-2.6272618714367457,-0.11038073297423967,0.33853006681514475,16.19751973684215,-10.145475420875474,1.596526438131613,895
2025-05-27,WMT,-0.07361654743537183,-0.5273228413514175,0.2110669083065991,-2.5931248329859824,-0.11038073297423967,0.3404710920770878,15.984361006289353,-10.026285714285766,1.594245512424839,930
2025-05-28,WMT,-0.0847910305678079,-0.567319568101414,0.20873119455598277,-2.813760393365123,-0.11899445668962993,0.33608247422680415,15.660078527607393,-9.854033540372706,1.5892049142563693,967
2025-05-29,WMT,-0.07943230891783659,-0.5285114494296173,0.2065878097980162,-2.6551007533595743,-0.11899445668962993,0.3405940594059406,15.484915116279089,-9.75498318318322,1.5873851164575858,1006
2025-05-30,WMT,-0.06364988825451412,-0.43462981090587727,0.21152394928420618,-2.1493065558029607,-0.11899445668962993,0.344294003868472,15.73753370786519,-9.681473746312726,1.6255307941994852,1030
2025-06-02,WMT,-0.060187834985382604,-0.40452218433644105,0.20845355454957903,-2.036531280331187,-0.11899445668962993,0.3465160075329567,15.648918478260878,-9.617486455331461,1.6271318447852754,1060
