Date,Symbol,Total_Return,Annualized_Return,Annualized_Volatility,Sharpe_Ratio,Max_Drawdown,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Trade_Count
2025-04-23,JPM,0.018635963441273606,9.551279359231115,0.3480520209770338,27.384640182451452,-0.018447873353656608,0.4418604651162791,19.451184210526424,-10.761862500000007,1.8074180199316254,86
2025-04-24,JPM,0.023548322538161193,6.2103923547181035,0.24965100805472099,24.79618409296081,-0.018447873353656608,0.4642857142857143,17.558934615384644,-10.418596666666629,1.6853454622696826,112
2025-04-25,JPM,0.01813185698423392,2.1627568330423395,0.22905128217751317,9.354921800357868,-0.018609294490881445,0.44285714285714284,16.587332258064546,-10.417276923076829,1.5922906130410652,140
2025-04-28,JPM,0.018353950572229438,1.5409284943433774,0.20076635104063464,7.575614571166585,-0.022345636818385417,0.40963855421686746,17.136832352941223,-9.657979591836698,1.7743703214516982,162
2025-04-29,JPM,0.01941099161375548,1.2723282501165336,0.18040226399978945,6.941865486333338,-0.02394927317222384,0.4020618556701031,17.149994871794917,-9.524224137931046,1.800671070254802,188
2025-04-30,JPM,0.017293242536828846,0.8759607226271111,0.16777167842990204,5.101938125896181,-0.029653119404927986,0.4090909090909091,17.204242222222273,-10.335961538461532,1.6645033128464077,214
2025-05-01,JPM,0.010523310584111378,0.406788657646741,0.1636035729452396,2.3641822160950268,-0.029653119404927986,0.3828125,17.590630612244926,-10.18524430379751,1.727070071916327,250
2025-05-02,JPM,0.024583782419018263,0.9981736343062508,0.1668429502736253,5.862840669635902,-0.029653119404927986,0.3611111111111111,19.92113846153853,-9.619944565217457,2.070816346859917,283
2025-05-05,JPM,0.015125793669976462,0.4783708792126298,0.16840846915338745,2.7217804515231525,-0.029653119404927986,0.34375,19.720090909090967,-9.492130476190539,2.0775200002313072,313
2025-05-06,JPM,0.0008725792267301191,0.03459640198049918,0.17633974376925193,0.08277431773746476,-0.035245739622051575,0.3333333333333333,19.255858620689697,-9.68748879310348,1.9877038344960911,341
2025-05-07,JPM,-0.014936973542789889,-0.2597085287371498,0.18329862000366257,-1.5259718198181789,-0.05048477574475985,0.328125,18.614917460317493,-9.960036434108567,1.8689607797587888,376
2025-05-08,JPM,-0.01100735377548867,-0.18140378828018533,0.1769717908351308,-1.1380558863633565,-0.05226695607385623,0.3285024154589372,18.40279117647063,-9.621202877697883,1.9127328890578352,406
2025-05-09,JPM,-0.016883561172045813,-0.2539123686340986,0.17142585524218676,-1.597847467332866,-0.05236111719671033,0.32882882882882886,17.572120547945243,-9.448471140939638,1.8597845393003676,436
2025-05-12,JPM,-0.023685158518584548,-0.3227781506580072,0.16686676112366425,-2.0542026965093174,-0.05976507871836123,0.3235294117647059,17.87782207792213,-9.608119254658412,1.8606994359748632,469
2025-05-13,JPM,-0.025027638964414733,-0.32095528368350956,0.1612100253283675,-2.1149756846016263,-0.062220148917699114,0.328125,17.01143214285718,-9.350046511627921,1.8193954566644555,505
2025-05-14,JPM,-0.027630723697771864,-0.3323030741912053,0.15615210422046683,-2.256153229250106,-0.06507870677163052,0.3272058823529412,16.763598876404544,-9.226933333333333,1.8168115310689588,536
2025-05-15,JPM,-0.019500096559161073,-0.23221879061753037,0.15600924409899417,-1.6166913189931706,-0.06507870677163052,0.3368421052631579,16.2748781250001,-9.02040211640212,1.8042297798905114,560
